name,date,rating,content
Googleユーザー,2018年11月9日,5,とても使い安くて、気に入っています。
栄光騎士,2019年8月15日,4,たくさんの曲があってとても満足です。
知恵佐藤,2019年2月21日,4,ランキングで最近の曲も聴けてとても良いです
Googleユーザー,2019年2月15日,5,すごい‼すごすぎる‼どのアプリよりちゃんとしてる
Googleユーザー,2018年12月2日,2,使い初めて2分内に評価は難しい。
Googleユーザー,2019年1月17日,1,このアプリ二度と入れへん！画面固まるしいきたいがめんいかれへんし！！
Yuya Ito,2018年12月8日,5,好きな曲がたくさん聞けてとてもいいです！友達にも紹介してみます！
正憲奥井,2019年1月14日,5,始めてみたばっかやけど、とりあえず普通に聞ける❗️かなりの機械おんちやけど大丈夫そうです❗️
Googleユーザー,2018年12月9日,4,歌詞の文字が小さいのが残念です。
ひとしりおん,2019年7月2日,4,ホーム画面にしたら少ししかうごかないから他アプリがしにくい！
極限状態,2019年9月23日,1,音楽再生中にかくつくしイライラする
Googleユーザー,2018年10月12日,4,とてもいいです、学校行くとき電車などで聞いています。これからも使っていきたい
M. T,2019年1月9日,4,歌詞が映っていたらもっといいと思います
Googleユーザー,2019年3月21日,5,無料で歌が聞けるのでとても良いです
きどそうた,2019年1月19日,5,いろんな曲がきけて楽しい❗もっと教えてください
五十嵐拓也,2019年6月27日,4,映像も見れていいあと無料だから！
映画実写版ボスベイビー,2019年9月1日,4,使いやすいと思う。他のアプリを使いながら・・・が出来るのは良い。誰でも気に入るはず。
マッドハット,2019年7月23日,3,CMがしつこく出てくるのがちょっと厄介だけど、まあしょうがない、無料アプリだしね。
岩波環,2018年12月29日,4,すごくいいアプリです！ 聞き放題で、楽しめます
Googleユーザー,2019年1月8日,5,好きな曲が無料で流れてすごく気に入ってます
はやてぃー,2019年11月11日,5,俺はレビューを書いてる間も音楽聞いてるでぇー！
Cuoreです松と刀剣乱舞と歌い手大好き,2019年1月19日,5,星５にしないともっと続きが見れないからそうするけど、 まあ普通かな
Googleユーザー,2019年2月6日,5,いい機能がたくさんあって言いです、！
Googleユーザー,2018年10月18日,1,まだ、試していないので何とも言えない、どんな曲が有るのか見ている所で星を付けてと言われても⁉️
Googleユーザー,2019年1月8日,4,曲選ぶ時の広告が紛らわしいです
Googleユーザー,2019年6月24日,5,この前のアプリ（ピンクのやつ）から使っています!文句無しで最高です!ありがとうございます!
Googleユーザー,2018年9月25日,5,めっちゃ⤴⤴いい❗歌聞きたい時に聞ける‼他のアプリ見ながら聞ける❗サーイコウ
星野ナナ,2019年8月28日,3,いらない ゲームが、登録されるのが、困る。。。
QTP小夏,2019年10月18日,1,ダウンロードするアプリでない 音楽ダウンロードで検索にこのアプリが出るのがどうかと思う オフライン再生もYouTubeの規約違反とかもろYouTube寄せ
飯田拓味,2019年4月21日,4,とても使いやすいです。文句は無いですね。
Googleユーザー,2018年11月26日,5,アプリを閉じても曲が聴けるのでいいと思います
神之田愛華,2018年10月8日,5,いろいろな曲が聞けて使いやすいです✨
リンチャンネル,2019年9月21日,5,分かりやすくてとてもいいです❗よくわからないのもあるけれど始めてやった時から勘で操作できます
つちたん,2019年9月26日,4,動画を他のアプリで見てる時検索できたらもう完璧
香具山四季,2019年4月17日,5,色んな曲が入っているので飽きません。
Noah _ark,2018年11月28日,5,YouTube見ながら作業できるので最高ですね！
Googleユーザー,2018年11月24日,5,好きな曲がいつでもどこでも聞けて最高!!!
Osakana TV,2018年10月6日,4,すぐに好きな曲が出てくるので とてもいいと思います。 無料なのが凄くいいです
渡邊一男,2019年6月18日,5,自分の好きな歌だけをずっと聞けるからいい！
Yasuyo Kobayashi,2019年11月28日,5,聞きたい曲が見つかり、保存できるのがよいかな
MIKIKO INOUE,2018年10月9日,5,使い始めたばかりですが、レビュー求められました。しばらく使ってみます！
Googleユーザー,2018年12月6日,5,良いアプリです。いつも楽しく使わせてもらっています。
Googleユーザー,2019年1月21日,5,レビューかくの面倒だけど、アプリ事態は良いと思う!!
Googleユーザー,2018年12月22日,5,途中で止まったりするけど、それ以外は自分的にいいような気がした
Googleユーザー,2019年1月5日,5,音楽系のアプリを初めて使いました。 わかりやすくて、いいと思います。
Googleユーザー,2018年11月19日,5,めっちゃ良いです！ 音楽アプリ結構入れていたけどその中でも1番良いです！！
ゆい,2018年11月18日,3,普通ですね！また検索して曲を取りに行かなあかん･･･Ｒは何処行った！
DM―チャンネルめぽ,2019年1月24日,5,凄くいい、だけど、 ゲームやる時にたまに 切れる…
米島敏彦,2019年7月14日,4,聞きながら、アプリ使えるのがいいね。
hao mao,2019年11月26日,4,編集とかもしやすく、 おすすめです。
そりゃくん,2018年11月23日,5,曲が一発ででてきてとてもいいです
斎藤和子,2019年8月12日,5,思いでの曲が次々と見つかって、よくこんな昔のあったな❗と思うくらい
Googleユーザー,2019年1月13日,4,まだインストールしてまもないですが、良さそう動画流れるので、電池消費とか大丈夫かな？と思うくらいです
男タバコ,2018年12月2日,5,ゲームをしながら使わしてもらっていて本当に便利です。
Googleユーザー,2018年10月31日,4,他のアプリと同時に使えてとても便利です！
mimiれいな,2019年6月28日,5,ものすごく気に入りました！ これからもよろしくです！
Googleユーザー,2018年12月5日,5,好きな曲が有るから今まで入れた中で一番良いアプリ 入れて良かったです
山田由香,2019年2月3日,5,常に音楽が聴けるし、最近の流行りがわかるから嬉しいです
Googleユーザー,2018年12月31日,5,半年前までは起動していたのですが、どうも最近途中で落ちてしまいます。改善の事をどうぞよろしくお願いします。orz
澤義次,2019年1月9日,5,凄く分かりやすくて使いやすいです。前に使ってたアプリより最適です。本当に有り難うございます。
Googleユーザー,2018年11月27日,3,クリックボックスが使えなくなったのでこちらを利用してます・
Googleユーザー,2018年9月18日,5,とても、使いやすい！ このアプリを開いていても他のアプリが使えるところがとても、よい！
ゆんちゃん大好き,2019年2月21日,5,いろんな曲が聞けて満足しています。
神崎月奈,2019年2月5日,5,色々曲が聞けて良いですねぇ～
レン・イェーガー,2018年10月3日,5,完璧❗まじ最高⤴⤴進撃の巨人の曲聞けるから☆5❗これからも頑張れ
Googleユーザー,2019年3月20日,3,前のアプリのほうが操作手順少なかったから前のアプリの使用に変えて欲しい
Googleユーザー,2019年1月16日,5,止まらないで聴けるから凄く気に入ってる
狂屋敷,2018年11月28日,4,まだ使い始めなので良し悪しがよく分かりませんが今のところはいいです。
美佳,2019年8月12日,3,まぁ〜画像とかみられていいけど 歌詞無いからそこが残念
Googleユーザー,2019年3月26日,5,お気に入りの曲を一気に聴けるのが凄くいいです
Googleユーザー,2018年12月29日,2,まだダウンロードしたばかりなのでわかりません。また、小さい画面が出てくるのが邪魔です。
Googleユーザー,2018年10月31日,3,電源切ると聞けなくなるけと使いやすい
Googleユーザー,2018年10月28日,5,評価5にしないともっと読み込めない
りり,2019年8月2日,5,色んな曲が出てきていいと思いました！ 色んなジャンルが出てきていいと思います！
カプり子,2019年10月20日,5,簡単操作で分かりやすくすぐ使いこなせる
Naru k,2018年12月1日,5,広告が少なくいいアプリだと思います❗
Googleユーザー,2018年9月24日,5,もう少し発見の所のジャンルをひろげてほしいです。
Googleユーザー,2018年11月3日,5,曲が聴き放題でいいと思いました！
Googleユーザー,2018年11月11日,5,アニメもみれるし曲も聴けるとか最高
森下千穂,2019年10月27日,5,色々な音楽があって良いと思います！
荘司いず穂,2019年11月22日,5,古い曲とかも有って、嬉しいい
嘉彦,2018年9月21日,5,もうちょっと自分が聞きたい曲が聞けないすきな時に聞けないけど？
Googleユーザー,2019年3月3日,5,無料で音楽を聞きたいならおすすめ！YouTubeにあるやつなら聞けるし
Googleユーザー,2018年11月2日,5,凄く便利で、画像もうきれいに写るし
Googleユーザー,2019年2月6日,5,通信節約などの機能があるので助かる
Googleユーザー,2019年1月4日,4,初めてつかいますが、なかなか使い易くて おすすめです。
ピノキオ少年,2019年2月16日,5,無課金だし聴き放題だしいいね！！
Googleユーザー,2019年7月16日,5,曲数増やして欲しいとちゅうで停まるけど
Googleユーザー,2018年11月30日,4,携帯オフの時にしても一時停止しないで
佐当健,2019年4月28日,4,突然止まること以外は、完璧でよき
よちかわ,2019年11月2日,5,他のアプリと併用して使えるのがとても助かります！！ ずっと愛用させていただいてます！
Googleユーザー,2019年4月8日,4,すんなり起動したことがない！対応する気がない？
Googleユーザー,2019年1月20日,5,とても使いやすいです。 気に入って使ってます。。。
Googleユーザー,2018年12月28日,5,とっても楽しくてい曲を聞けていいです！
小黒悠太,2019年5月10日,5,好きな曲の様々なタイプが聴けて嬉しい
みみー,2019年7月26日,3,途中で切れることがなければいい！
暇人のロゼ,2019年10月12日,2,聴き放題ってのがいいと思う けどSpotifyみたいにスリープで聴けないのがザンネン
騎馬結佳,2018年10月22日,3,当然ながら電池がたくさん消費されます。
___雪乃,2019年3月12日,5,いつも使ってます。とても便利で好きです。
K序破急,2019年4月4日,5,聴きたい曲が聞けるから良いですね。
Googleユーザー,2019年3月16日,5,アプリ閉じてても聞けるのが最高ですね
望月まき,2019年10月11日,5,音楽聞きくと落ち着くので音楽聞きながら寝ています
佐藤隆,2019年10月19日,5,無料でここまでのクオリティなら文句ない
Googleユーザー,2019年1月17日,5,閉じても聞けるしだいたいなんでも聞けるからすごい良い！
Googleユーザー,2019年1月23日,5,曲が沢山ある。そして何よりも無料
Googleユーザー,2019年1月1日,5,ホム画でも聞けるし、MVも見れて最高！
Googleユーザー,2018年11月27日,3,レビューを書かな ければ曲の検索ができません。
西條清隆,2019年7月15日,5,無料でこれだけ聴けるのはスゴい！
Googleユーザー,2018年12月29日,5,ようつべみたいにロードがないので見やすいです。
ボタン設置する人,2019年4月6日,5,使い勝手が良い 最高聞きやすい 操作しやすい まじで最高
いちごみるく,2018年10月14日,5,画面を閉じても聴けるのがいい✌✌
ETERNAL VIOLENCE,2019年1月2日,5,すごく使いやすい音楽じゃなくても再生できる
やまだおりえ,2018年10月30日,5,結構使いやすいけど、おんがくだけききたい画面邪魔
小野寺芳子,2018年10月2日,5,凄いいいです！ですがシャッフルボタンが､､､
渕川温美,2018年12月20日,5,友達におしえてもらって 今流行の音楽が無料で聴けて最高です!
こせきひろみ,2018年11月10日,5,色々な歌が聞けて懐かしいpvが見れて その当時の思い出が蘇ってきて 検索が楽しい
Googleユーザー,2018年10月19日,5,アプリを消しても、音楽が聞けるからいい。
masayoshi takenaka,2019年4月14日,5,以前使用していたアプリにくらべると断然使い勝手が良い。
渋川竜之介,2018年11月11日,5,無料でこれ以上にいい音楽アプリはおそらくないでしょう！
ゼニマル,2019年12月31日,1,再生するのとこ押してんのに全然流れねぇ
Googleユーザー,2018年10月17日,5,これからも使ってみて良かったら使い続けます！
さやかだよ,2018年11月21日,5,他のアプリをしながら使えるからいいし画面を動かせるから邪魔にならなくていい
坂浦衛,2019年10月5日,4,YouTubeからですが、好きな音楽を ストック出来るのが良いです
Googleユーザー,2018年9月19日,5,結構曲が揃ってて使いやすい✨
こばやしまさひろ,2018年12月24日,5,他のアプリ開いていても聴けるのがいい！
佐野泉,2019年4月8日,5,無料で登録しなくていいのがいい。
ritsuko tatemichi,2018年12月1日,3,使い始めたばかりでレビュー５を下さいとメッセージ…５の使い心地感じていないので評価出来ません!
荒井スマホZ3,2019年4月21日,5,歌はいいがいちいちレビューがウザイ、
鈴木美代子,2018年10月28日,5,気軽に聴けて今一番のミュージックアプリです。
Googleユーザー,2018年12月8日,5,何でも聞けるのですごく便利です♡♡
みのしの野原家,2019年6月15日,5,どのミュージックBOXアプリよりも使いやすいです❗
小松久美子,2019年12月9日,5,始めたばかりだけど、もう使いやすくて毎日つかいこなしてます❗
中塩屋泉,2020年2月15日,5,以前に使っていたのでまたまた復活です
ピノピノ,2018年11月15日,5,選別や再生がしやすく使いやすくていいと思います
清水仁美,2018年11月10日,5,使いやすく・分かりやすく 携帯が不馴れでも、簡単に検索して楽しめるので最高です‼️
はげちゃびん,2018年11月16日,4,微妙かなぁ〜… 歌なしとかもあるし…
マリモカラー,2019年4月10日,4,たまに検索しようとしてもできないときがあります。
Googleユーザー,2018年12月21日,4,私は、比較的快適に聞けています。
森瑛穂,2019年1月21日,3,シャッフルのボタンが押せません
Googleユーザー,2019年3月12日,5,最高だ……！すとぷりとかふぁっきゅんとかいろんなの聴ける
Googleユーザー,2019年1月14日,3,使い始めたばかりなのでしばらく様子みます
Googleユーザー,2019年2月13日,5,他のアプリ使いながらでも開けるし今のとこバグも無いので使いやすいです
〆猫輪廻,2019年6月13日,2,ミラティブ配信に重ねると消えてしまうのですが
Googleユーザー,2018年12月6日,5,自分の好きな曲を聞きながらアプリを出来るから最高
Googleユーザー,2018年12月24日,5,使い始めて間もないが使いやすいと感じる
Googleユーザー,2019年1月25日,4,通信不通が起きるが、まあ満足
Googleユーザー,2018年11月25日,5,音楽アプリを見ていたらちょうどいいアプリがあったのでつかってみたらとてもよくおすすめだと思いました
Googleユーザー,2018年11月18日,5,使いやすさがとても丁度よくて最&高
Googleユーザー,2018年9月17日,4,すごく使いやすいです！！ これからもぜひ使っていきたいと思います！
Nishikawa Hitoshi,2018年11月14日,5,手軽に視聴できるのが良いと思います。
緑の悪魔,2019年7月7日,3,画面消したまま聞けるとなおよいです その機能追加してください
Googleユーザー,2018年12月24日,5,今までで、ここまで完成度の高いアプリありませんでした。最高です
Googleユーザー,2018年11月18日,5,手軽に使えて今までの中で一番良いです。
Googleユーザー,2018年9月15日,5,登録なしで完全無料アプリとの事で楽しみです
大原由美,2018年11月6日,5,大好きな米津玄師さんを聴けてとてもうれしいです
Googleユーザー,2019年1月5日,5,検索も容易で、非常に使いやすい。
長島雄飛,2018年11月1日,5,すごく簡単でおすすめします。
Googleユーザー,2019年2月18日,5,無料でいっぱい音楽を聴けて素敵なアプリ❤
Googleユーザー,2018年11月2日,5,Hey! Say! JUMPだけの曲が聞けるアプリ作ってぇーじゃなきゃアインストールするー
渡辺正大,2018年12月8日,4,始めたばかりで判らないのに評価は難しい
名の無い少年,2018年11月13日,4,電源を切ったときも聴けたらいい
っぺ!,2019年1月7日,5,とても聴きやすくて助かってます…！
Googleユーザー,2019年1月21日,5,電源切っても流れるようにして欲しい
Googleユーザー,2018年11月5日,5,とても使いやすいです！これからも使わせていただきます！
ARASHI Lovegirl,2018年11月11日,5,じぶんの好きな曲が聞けるし、調べれるからオススメ！
Mami,2019年1月1日,1,レビューしないと曲が見れない まだ使い心地などわからないのに…
ケントの噂,2019年8月15日,5,無料なのに沢山の曲が聞けて最高!!
藤田めぐみ,2019年4月11日,3,好きな曲があって嬉しいなぁと思った でも、調べるのは面倒くさい
下村賢一,2018年11月10日,5,とても使いやすいです 他のアプリと比べてこっちのほうが 断然良いと思います
Googleユーザー,2018年12月9日,5,何でも検索できて、素晴らしい！使いやすいです！！
りゅうきやよ,2018年9月29日,5,普通に使えるただ危機ながら他のアプリやっているときにあこれが画面にあってやりにくい
横山貴徳,2020年1月28日,5,好きな曲も聞けるのでいいですねぇ
Googleユーザー,2019年1月3日,5,良かった。他のアプリをしながら聞けるのでオススメ
hacchi chi,2018年11月2日,5,いっぱい曲が、あって嬉しいです。
Googleユーザー,2018年12月2日,5,百度音楽のが使いやすいけど日本ではこれかな
Googleユーザー,2018年12月7日,4,動画が聞けなくなるのをどうにかしてほしい
Googleユーザー,2018年9月21日,5,とても使いやすく、オススメです。ホームに戻っても聞けるのでいいですよー
河村奈々美,2018年11月7日,5,アプリを閉じた時映像を消せたらいいです
横江陽子,2019年4月28日,5,のところにアイデア、学校はたぶん長くて、正信がなんだけど❗近くだったら❗
Tomomi Hoshi,2019年4月25日,5,おばさんでも慣れると使いやすかったです
kanenaga family,2019年2月3日,4,色々な曲が聞けて良かった。
榎並宏泰,2018年9月15日,5,一杯聴けるので、いいと思います
柳生九兵衛,2019年2月13日,5,星5にしないと曲読み込めないとか
Googleユーザー,2018年12月6日,5,最高です！楽しく使わせてもらってます！
led seven,2019年7月3日,3,ギガが減るのが早い オフラインができないのが残念です
よん,2019年8月14日,5,アプリを使いながら音楽が聞けて幸せ
Googleユーザー,2018年10月14日,5,とてもいいアプリです！ 使いやすくて毎日使っています！
プーさんだにゃー,2018年10月28日,5,アプリを開いてる間も使えるので凄く便利です✨
タバスコ,2019年5月9日,4,ほかのアプリ使いながら聞けるのはいい
ドリアンパリアン,2018年11月11日,5,無料で音楽聞けるのがいいゾコレ！
Googleユーザー,2018年12月14日,4,気軽に好きな音楽を楽しめます！
青谷初美,2018年10月6日,1,たった今開けたばかり。まだ一曲も選ぶ前から評価をとは！
amatu nana,2019年2月22日,5,とても使い勝手がよくて良いです！！
ゆうキング,2018年10月22日,5,これはいいと思う!!探してたけどまさかこんないいアプリあるとはw やり方分からないから消すとかやめた方がいいですやり方分かってやったらめっちゃいいです
早川徹,2019年7月6日,4,発見のところの特集を増やしてほしいです
バスケットマン桜木,2019年8月3日,5,他のアプリを開きながら音楽聴けるの最高すぎる
Googleユーザー,2019年1月4日,5,電源けしながら聞けると嬉しいです。
ドッカンテーブル,2018年11月22日,5,レビューしないと検索に制限がかかり、星5レビューを強要された
ハチ公,2019年4月25日,4,画面消えても聴けたらgood!
ウッピー,2019年7月18日,5,電源オフにしても聞けたらいいですね‼でもこのままでも最高です❗ いいね
安全ですややこしい,2018年10月27日,4,曲の検索はしやすいので、いいと思います。
かいら〜〜〜,2019年1月10日,1,関連リストのとこ出てくるのが遅いしたまに検索出来ない
華神丸かしんまる,2019年5月26日,3,スリープ状態にしてても聞こえないのが辛い
メジェド,2018年10月3日,5,最高ですねぇ…すげぇ（）語彙力
つうぴん,2019年3月30日,5,ユーチューバーとしては、OPなどに、使えるのですごくいいアプリ。
Googleユーザー,2018年12月5日,5,懐かしい洋楽が沢山とれて嬉しいです。
エクレア。,2019年5月9日,4,とてもいいと思います。 スマホを閉じても流れるようにしてもらえればもっといいと思います。わがままですみません⤵️
Googleユーザー,2018年10月30日,4,画面を消しても聴けるようになって欲しいです
Googleユーザー,2018年12月30日,5,めっちゃいい！歌詞もついとってほしい！
ちゃまぁ。十彡,2019年6月22日,4,大画面にできるようにして欲しいですね。 それ以外は全部良かったです。^^*
Erika Tamura,2019年8月2日,4,好きな歌を検索して聞けるから
kasai ｋ,2019年1月26日,5,バックグラウンドできけるのが良いです❗️新曲がたくさんあって嬉しい。
Googleユーザー,2018年10月14日,5,いいと思う！！ 歌詞が見れたら最高。
男坂本com,2019年10月13日,5,いろいろな曲が聞けていいです。ぜひ使ってみてください!
中牧優菜,2018年9月21日,3,曲が聞けなくなりました 修正してください
七味,2018年12月22日,5,曲をリピートできていいと思う！
山本真也,2019年3月26日,1,前のピンクのVerの方がよかったですね
Googleユーザー,2018年10月23日,5,ネットワーク無しでも音楽を聞ける用にしたらいい
Googleユーザー,2018年10月7日,3,使い始めたばかりでレビュー聞かれても、 何もない。
악한개리,2019年4月23日,5,音楽をききながらゲームができてべんりです。
ルーミン,2018年11月25日,5,他のアプリをやりながらでも使えてさらにリピートもあるからperfect
Googleユーザー,2018年12月2日,4,携帯を切っても音楽が聴けるようにして欲しいです！
Googleユーザー,2019年1月9日,5,沢山のものを聞けるので聞きたいときに聞けて良いです❗
中嶋由里加,2019年8月4日,5,様々な曲が聴けて嬉しいです
Googleユーザー,2018年11月15日,5,他のアプリをやりながら好きな曲をきけるからいいと思う。
Googleユーザー,2019年1月21日,5,よかったです。リプレイ機能がとても良いです。
後藤望美,2018年10月28日,5,この音楽プレイヤーわ無料で音楽が聞けてとても いいアプリですみなさんも良かったら ダウンロードしてみて下さい
陰キャ丸3世,2018年11月4日,5,便利課金しなくても使えるこれが一番良い
Googleユーザー,2018年11月25日,5,歌うの大好きな人にはオススメだよ笑笑
\H} {I/,2019年1月27日,3,毎回毎回評価よこせって言うの腹立つからもう少し頻度低くしろカス
Googleユーザー,2018年9月15日,4,いろんな曲があるし、めっちゃいい！！
Googleユーザー,2018年10月23日,5,他のアプリをやりながら聞けるのでいいと思います
蛯名雅代,2018年11月23日,5,他のアプリ使いながら聴けるのがめちゃんこ良いね
熱田歩,2019年10月22日,5,ユーチューブが見れない時に ま見られるからゆうり
????ゆか,2019年1月26日,3,使いはじめて５分くらいまだわからないので星3です。
Googleユーザー,2018年12月9日,5,いろんな曲が簡単に聞けていい
channelフォートナイトswitchPS4勢こまじ,2019年2月25日,5,使用量を節約できるし何でもできるからいい
Googleユーザー,2019年1月17日,5,いい曲が聞き放題なのが最高
輝く校長先生,2019年8月24日,5,You Tubeのも聞けるのはとても嬉しいです
マシュマロボディ,2020年2月27日,4,開いてる時なんか知らないけどおもくなるからそこをなおしてもらいたい
Googleユーザー,2019年5月18日,5,ゲームしながら音楽聴けたりできてうれしいです！
石原大介,2019年1月21日,5,画面を消しても音楽をがついてる状態にしてほしい
Googleユーザー,2019年3月20日,5,他のやつに邪魔になるときがあるから もっと小さくしてほしい
非リアらんたん,2019年3月9日,3,強制終了してしまいます。それ以外は満足に利用してます。
松井愛,2019年4月9日,5,アプリしながらでも、音楽聴けて嬉しい
冨田有沙,2019年8月11日,5,音楽が聞きたいときなどに凄くいいです‼️ インストールして良かった❗と思ってます☘️
Googleユーザー,2018年12月20日,5,YouTubeとかにはなさそうなやつもあって、めちゃいい
水上厚,2019年1月2日,3,私は、usaをききました。でも音が、うるさ過ぎました。　
煮干し大根,2019年2月23日,5,他のアプリとの重ねがけができる、とてもありがたい
ウソカワ,2019年5月20日,5,別のアプリ開いてる時も曲がながれるのべんり
Googleユーザー,2018年10月25日,2,いろんな曲聴けるのは嬉しいけど WiFiないと聞けないの悲しい
Googleユーザー,2019年1月18日,5,超おすすめ音楽アプリで迷っているならこれ!!
yoshiyuki sakamoto,2019年7月1日,1,全然曲が聞けない。何なんだこのアプリは? 最悪なので即アンインスツールした。
三浦友里江,2019年4月3日,4,すごいいい！シャッフル機能が欲しい！
澤田,2019年2月10日,5,曲探す時めっちゃ楽だと思う
Googleユーザー,2018年11月19日,5,めっちゃいい。 だけどずっとその曲しか流れないのが残念
Googleユーザー,2019年1月3日,3,オフラインでは音楽が聞けないので残念でした
Googleユーザー,2018年11月9日,5,大変使いやすくて、気に入りました。
꧁黒猫のK꧂,2018年9月19日,3,まだMusic box Rのほうが使いやすかったなぁって思う。
Saka Mari,2019年1月4日,2,ダウンロードして間もないのにわかるはずもない。まだ聴けてもいないけれど、目当はあったので★は２つ
バクスター,2019年6月9日,1,勝手にYouTuber接続されてるし、何が低ギガでいけるや！
Googleユーザー,2019年1月26日,5,無料だし、めちゃくちゃいいですよ～✌️
ささきほのか,2019年4月14日,5,好きな歌とかをまとめて聞けるからすきです
矢幅慧介,2018年11月4日,4,他のアプリを開きながら聞けるのは嬉しい
Googleユーザー,2018年11月28日,1,聞きたい歌も捜せてないのに、これより、先は星５に入れる様なコメントイラつく
八咫烏,2019年9月11日,5,音楽をつけたままに出来るので助かります
雑魚フォートナイトゲーマー,2018年9月14日,5,どこでもすぐに音楽やYouTubeが見れてすごくいいと思いました
Googleユーザー,2018年12月21日,4,まだ使い初めたばかりですが、今のところ、とても便利
三塚友則,2018年12月26日,5,沢山の曲が入っているから見つけやすい！
照井智将,2018年10月8日,5,最新の流行りを聞けるのはすごくいい。
鏡音楓稀,2019年5月3日,5,他のアプリを使いながらYouTubeを見ることが出来るので嬉しいです
穂波志零,2019年10月13日,5,マニアックな物が見つから良く利用してます。
Googleユーザー,2019年2月13日,5,聞きたい曲がすぐ選べていいと思う笑
Googleユーザー,2019年1月13日,5,いろいろな曲が無料で聞けて最高
Googleユーザー,2018年10月31日,5,WiFiのない場所でも使えるようにしてほしかったけどそれは求めすぎかか笑
阿部美帆,2019年1月11日,5,音楽をききたいときにすぐきける
Googleユーザー,2018年11月15日,5,おと割れもなくて無料にしてはいい音楽を聴くアプリだと思いました好きです❗️
すずきしんじ,2019年5月15日,5,聴きたい歌がすぐ聴けてありがたいです。
みうの助,2018年11月3日,5,綺麗な音で聞けるのでいいと思います
A NA,2019年2月12日,4,まだ使いはじめて間もないので、様子見で。
Googleユーザー,2018年10月27日,2,何がウェブサイトにアクセツ不可能や意味がわからん
アホの子,2019年1月25日,5,すごい！ 自分の聞きたい曲が全部あっていい！
Googleユーザー,2019年3月2日,5,無料で音楽聞けるなんて最高‼️そして別のアプリ開いてても聞けるなんて神アプリ
咲松emimatsu,2018年11月26日,5,使いやすくて、いつも使っています。
赤木義治,2019年5月7日,5,いろんな歌が聴けて、とても、うれしいです。ありがとうございます。
Googleユーザー,2019年2月20日,3,なんか、途中でYouTubeになるのやめて欲しい YouTube見たらダメって言われとるから音楽アプリ入れたんに 意味ねーし
倉本健太郎,2019年10月23日,4,スマホを閉じても聴けるともっと良いです
K,2018年12月8日,4,今のところ不具合もなく使えています
kaz M,2019年4月10日,5,よく検索が遅い時があるが、それ以外では◎
Googleユーザー,2018年12月8日,5,もっとみる押すと星五レビューしろと出てくるうざい
明間美紀,2019年4月2日,5,問題ないです！楽しく使わせてもらってます
Googleユーザー,2018年11月12日,5,他のアプリを起動したままできるので最高！！
小林祐介,2019年4月7日,5,前よりグンと使いやすくなりました。ありがとうございます
Googleユーザー,2019年1月9日,5,携帯の電源を切っても聴けるようにして下さい
林将尊,2018年12月26日,1,いつまで経っても再生出来ない カスアプリ
和田美雪,2019年10月30日,5,どんな曲でも聴けるからマジで良い❗ 最高❗
Googleユーザー,2019年1月18日,5,なかなかアプリを閉じて聴ける奴がないので私は、お気に入りです！
テト,2018年12月1日,5,たくさんの曲があっていいと思う。
Googleユーザー,2018年12月17日,4,最新曲が豊富 にあって好きです 。
Googleユーザー,2018年10月27日,4,気軽に音楽を楽しめるところがイイですね
西嶋浩世,2019年2月26日,5,ホームに戻っても違うアプリを使っても音楽を 聞けるのがいい
卵パラパラチャーハン,2019年2月21日,5,タイマー機能付けて欲しいです！ お願いします！
Googleユーザー,2018年11月29日,5,スマホゲームしながらスマホで音楽聴けるというのが素晴らしい
Takai Harumi,2018年12月20日,5,閉じても聞けるのがすごくいいです。
廣瀬 明奈,2018年10月15日,5,オフラインでも聴けるようにして欲しい
秦もっこす,2018年11月11日,5,音楽関係のアプリは初めてダウンロードしました。
Googleユーザー,2019年1月5日,4,勉強中も好きな歌を聞きながらできて楽しい
吉満田澤,2019年2月4日,5,いつでもどこでも好きな曲を聴ける
ゆゆ,2018年10月6日,5,ゲームをしながら聴けてすごく 気に入ってる✨
小原亜希子,2018年12月22日,5,オフラインでも聞ける所がよかったです
長田保久,2019年4月23日,4,画面小さいけど、気にならないよ❗
Googleユーザー,2019年2月16日,4,他のアプリやりながら出来るのはめちゃくちゃいい！ダウンロードも出来たらいいな？と思うのだが。
koko a,2018年10月18日,5,とても使いやすいアプリで愛用しています！これからも使わせていただきます!
グッパグッパ,2019年10月11日,5,めっちゃいいです 聞き安いし調べたたらすぐでてくる
御館様 産屋敷天音,2019年11月7日,5,アプリを、とじても聞けてとっても良かった
Googleユーザー,2019年2月19日,5,アスカですのでちょっと残念ですのでちょっと気になるかを意識した練習試合のゲーセンですよねですね
Googleユーザー,2019年1月18日,4,スリープの状態でも聴けるようになって欲しいです。
Googleユーザー,2018年11月11日,5,クリップボックスがクリップできなくなって寂しいですが、代わりにこのアプリ見つかって良かった‼️
いとうなおき,2019年5月26日,5,電源を切っても使えるようにしてほしい
岩瀬昇,2019年4月3日,5,新しい曲もすぐに聞くことができて、スゴくいいですね✨
小林拓磨,2018年12月10日,5,ほかのことをしながらできて便利@_@
アバリスえいちゃん,2019年2月28日,5,好きな曲がすぐ聴ける！！オススメです！！
Googleユーザー,2018年9月27日,1,星5にしないと再生すらできない
Googleユーザー,2018年10月23日,5,まだ使い始めたばかりだけど結構いいんじゃないかな。これから開拓❤
池宗翔,2018年10月11日,3,いろんな歌が聴けてとてもいいです
mina imamu,2019年9月26日,4,けっこういっぱい聴ける曲があって嬉しい
