name,date,rating,content,like
勝俣聡嗣,2019年4月9日,2,利用する意志が無いのにしつこい❗,0
吉川知明,2019年11月27日,4,良いなりよ,0
Googleユーザー,2018年12月12日,2,ちょうど良いところで見れなくなって聞けなくなってしまったので残念です,2
Googleユーザー,2019年3月19日,1,聴きたい歌を検索して聴けないからやめようかと考えてる‼️,0
森山良男,2019年7月31日,3,操作の仕方が、良くわからない。,0
ぞんちゃん,2020年2月24日,1,使えなすぎる。LISMO使えるようにしてください,3
高橋孝幸,2019年4月9日,1,アンインストールできない,1
Googleユーザー,2019年1月4日,1,障害者には必要ないです(>_<)？プライバシーが怖いです😂,1
koichi nabatame,2019年11月4日,3,最新の曲が聞けない。,0
_27茶摘み,2019年11月7日,1,LISMOに戻してください。お願いします。,0
瀬井芽依,2019年7月11日,1,LISMOだけ使えればいいので独立させて欲しいなぁ 前はそうだったよね？戻してほしいです,3
古閑文秋,2019年8月20日,3,昔し聞いた懐かしの音楽～歌,0
日野美咲,2019年7月14日,5,自分が聞きたい曲が入っているので良いなと思いました　 私はとくに乃木坂４６の歌を入れています,2
井上繁稔,2019年11月13日,2,LISMOが無くなって不便になった。,0
菅原正彦,2019年9月23日,5,前も使っていましたが、このアプリが、使い勝手が良い‼️,0
とろさば,2018年11月5日,1,MAMAの投票が出来ません‼️最後の入力ではじかれます。早くどうにかしてください‼️,3
ヒロユキフルタ,2018年10月2日,1,何を 伝えたいのか また、言いたい事はなに 良く分からない,0
藤原勉,2020年1月5日,3,家ねーだありー,0
窪田照美,2020年1月31日,5,好きな嵐のうたがきけるのでいいです,0
霧島しま,2019年4月5日,1,LISMOに戻して お願いだからLISMOプレイヤーに戻して欲しいです。本当に使いづらい,26
hero sea,2019年8月30日,4,auなので一番使いやすいかと 他のアプリを使った事がないので‥‥,0
初音アリス,2019年3月30日,1,好きな歌聞けてうれしいです,3
i noriko,2019年6月5日,3,KーPOPをもっと増やして欲しいです,0
Over Sia H.R,2018年11月27日,1,今までリスモ機能ついてたのにアプデしたとたん消えたんだけど… 愛用してたのに… 評価だださがりです。,5
むとうたけお,2020年2月27日,1,もうムダな抵抗は止めてLISMOの復活を。,2
倉田だぽん,2019年5月7日,5,私的には。GW🎵☺️😫😫😫😫⤴️😒つまらないのて。。。誕生日藻近くて🎵嬉しいワイ😱 05111984誕生日には。ふつーに帰ってこいよー！Σ(×_×;)!貴之たまにでもいいからさぁ😃🎵☺️😫😫りんりん🐼,1
森晶,2019年5月8日,4,いいんだけど、微妙。,1
Suzu,2019年4月15日,1,昔のLISMO!の方がプレイヤーとしては使いやすかった‥…(´･ω･`),13
小林かずこ,2019年6月13日,1,邪魔！！！アンインストールさせてくれ！,0
上原護,2019年11月2日,1,意味が分からん‼️普通に音楽を聴くようにしてや‼️,1
小坂ヨウジ,2019年2月20日,5,・！！。！。！！ろ・！、ろ　！！　！　ろ、！、！,1
Googleユーザー,2019年1月31日,1,LISMOのほうが断然良かった。こんなゴミ使うぐらいなら他に渡る。ばいばい,14
佐藤真弓,2020年3月14日,5,楽しく聞いてます！,0
Googleユーザー,2019年4月19日,4,お気に入りにアーティストがないのが残念,1
Googleユーザー,2019年1月8日,5,まぁ使えるヾ(･ω･｀)ﾀﾞﾈﾀﾞﾈ♪‌‌,3
神谷基,2019年1月18日,3,良くも、悪くもない、気分転換 人は世につれ、唄につれ。,1
北崎豊,2018年11月7日,5,私の中ではこれ以上のミュージックアプリはございません❤️,1
Googleユーザー,2019年1月18日,3,中森明菜さん大好き❤️な新人です。宜しくお願いいたします⁉️,1
らいと。,2019年1月16日,1,以前のLISMOと比べると遥かに劣る改善しなくていいからLISMO復活させてください,10
明神浩二,2019年5月10日,2,あまり使ったことがないのでこれからもヨロシクお願いいたします使いかたもお願いいたします,0
平川ルミ子,2018年12月8日,1,曲ダブって入っているので❗️削除していたら強制終了して出来ない‼️,0
Googleユーザー,2018年9月14日,3,LISMOの時が今以上に使いやすかった。,9
智章三澤,2020年2月27日,4,なかなかよかったです,0
三宅利己,2019年5月8日,4,瑠奈他に(o´ｴ｀o)bかにか名地輪西、船引を、時間が、。や中柿生にぇかしこ絵か悪愛は？✴なんだヽ(´Д｀;)ノか,0
Googleユーザー,2019年1月11日,2,運営さんのリストから聞きたい曲を選択ですか？,2
徳山佳子,2019年3月16日,3,LISMOのマイリストが全部引き継げないのが残念,2
福寄むる,2018年11月19日,3,これしか分からないので使ってます。,0
わたなべ幹,2019年5月13日,2,せっかく作ったアルバムがダメになってのは悔しい‼️,1
ヨンタン2,2019年1月17日,1,アンインストール出来ないので、困った,11
浅見正幸,2018年10月11日,2,とにかく使いにくい LISMOのほうが使いやすかったです,19
Googleユーザー,2019年3月13日,4,CC R お願いします。気にいっています。,1
実況チャンネル桜バラ,2019年3月28日,5,関ジャニ∞入れて下さいお願いします🙇⤵,1
hoshino chiaki,2018年11月2日,2,MAMAの投票のためにDLしたが表示がない??,2
手嶋愛,2018年11月10日,1,MAMAの投票はうたパスだけです。 早くなおしてください。,1
内田徹,2020年2月3日,4,いいね。頑張れ🎵,1
Googleユーザー,2019年3月20日,5,あむたかまかあむたかまかたあったので、たたたおおおおおおおおおおが,1
かぁおドワモエ,2018年11月25日,3,買ったけどダウンロードの仕方がわからない,2
Googleユーザー,2018年9月26日,5,最高だゼ‼ これからもよろしくお願いします。,0
池野鴨鹿,2019年3月14日,5,音が、良いと思います。有難う‼,1
横山正,2019年1月9日,5,良く、使わせて、もらってます⁉🙆,3
松風貴子,2019年6月2日,5,気持ちを上げたい時にはこのアプリで すね‼️,2
YUKIKO TOUMA,2019年5月31日,5,ギガ数のあるときは最高です❗,1
小畠繁男,2019年5月1日,4,前からファンの歌手が居ないので星４つです,2
星を見た囚人,2018年9月12日,1,アンインストールしたのにずっと残るんですが,2
山本直樹,2019年11月4日,5,お世話になります。,0
坂本博昭,2018年12月25日,5,私は初めてですのでよく分かりませんので,0
河原柊弥,2019年4月8日,1,うgGrankrazorrtyrtしたけどししろッってわけきい※ーっっっっっっっっっっっっっっは(^.^)おteachertechnicallllkllkpklllllllloいっっっっっっっっk※lpーlR,1
Googleユーザー,2019年2月28日,1,最低。知らない間に金取られてた,0
豊山雄司,2019年3月13日,3,楽しんでます！,0
Szみな,2020年4月13日,1,LISMOに戻してくれ,1
佐々木正一,2019年6月11日,1,使いにくくなった！,2
関口剛史,2019年4月5日,1,まったく使えない、使いづらい。はやくLISMOに戻せ,16
Googleユーザー,2018年10月27日,5,楽しく使っています。,4
濱田紀子,2018年12月17日,5,家事をしながらたのしんでいます。,4
森吉隆,2020年2月12日,1,ダウンロードすらできない‼️😱,1
Googleユーザー,2019年3月13日,2,買い方が、分かりません。,3
秋元恒雄,2019年9月27日,2,月に10曲では、話しにならない,0
金Tete & YonTan & Non Tan,2019年4月10日,1,使い方が、全然分からないです。,1
Mark Syu,2018年10月25日,1,いらない、アンインストールしたい,3
木坂昌司,2019年4月5日,5,ツーリングに良く聞いて✨😆👂います。,3
masako y,2018年10月23日,2,前のLISMOの方が良かったです。,1
若本昌平,2019年4月18日,5,磐梯山(￣▽￣田沼;)と、何で、優しくかた,1
青田塁,2018年11月21日,5,いろんな曲が聞けていいです,1
Googleユーザー,2019年3月20日,1,反応しない。どうなってるんだ❗️,1
荒井百合子,2019年8月4日,5,楽しいドライブできてます(*^^)v,0
Googleユーザー,2018年10月11日,5,本田美奈子さんのマリリンが聴けて😭😭🎵,4
tough ZZZ,2019年1月6日,1,フルで聞けなくなった！,1
中村理子,2019年5月7日,3,まあまあ使いやすいです。,1
やまさと,2018年10月1日,1,重くなるからいらない。,1
LYU drums,2019年9月28日,1,ただひとこと、 LISMOのがよかった。,2
katsuhiko segawa,2020年1月13日,2,LISMOが良かった。,3
新井唯介,2018年9月14日,2,うたパス要らない、LISMOだけでいい,8
Googleユーザー,2019年2月9日,4,好きなｱｰﾃｨｽﾄばかり,2
駒宮泰春,2020年1月9日,5,ワールドビジョン2020.komamiyayasuharu,1
月上月下,2019年7月10日,1,LISMOだけで十分なんだよなぁ,2
中谷忠幸,2019年12月14日,2,銀座の恋の物語石原裕次郎,0
河野睦美,2018年11月4日,2,mamaの投票が出来ません(;o;),3
今井誠,2020年2月23日,5,最高😃⤴️⤴️アプリだけどねぇ😃,0
Googleユーザー,2018年12月3日,5,大変気にいってます。,0
孝徳浦野,2019年4月15日,1,リスモのままで良かった 嫌いです,0
大國幸治,2019年6月16日,3,初めて見たのでまだよくわかりません,1
98 R,2019年9月29日,1,ユーザー目線ではないアプリ,0
三浦茂丸,2020年2月22日,5,良かったです。,0
太郎鴉,2019年3月12日,1,使い勝手悪い😥,3
原昂平,2019年8月10日,2,サウジアラビア駅あ会う、らうすあ禹さまうまかううたおあたまか,0
Googleユーザー,2018年12月26日,5,いい感じ(*^ーﾟ)b ｸｯﾞ,1
Googleユーザー,2019年3月13日,3,少し使い辛い。,2
猫・なっつ,2019年4月26日,3,LISMOのウェジェットなくなった…,4
大橋正貴,2019年6月1日,4,刺さすな参加です疎すさすさすは３ヶ月？❗すささしす,1
築城純子,2020年4月13日,5,幸せになろうよ,0
椛†竜菜琴啓,2018年10月28日,1,いらない　なぜアンインストールできない‼,1
奥山誠治,2019年11月25日,4,大変よいとおもいます_,0
Googleユーザー,2019年3月19日,3,今、使い始めました,2
横田誠,2019年6月23日,5,いあんだよね、１１１１１１１１１１枚後も,1
Googleユーザー,2018年12月14日,5,そこそこ使えます。,1
伊藤彰紀,2019年10月24日,5,田味わい。433 時間とに,0
Googleユーザー,2019年3月26日,1,歌手の名前て選ぶ方が分かりやすい,1
Googleユーザー,2018年12月5日,4,使いかた分からない？,1
桐畑英紀,2019年7月9日,4,月作成しました、７かかき笠なさかなし,0
浅野千恵子,2019年10月9日,5,心が、和みます。,0
彦星くん織姫ちゃん,2019年3月17日,5,とても聞きやすくて大好きです‼️,0
Googleユーザー,2019年1月7日,1,普通にLISMOのプレイヤーだけ使いたい,7
Googleユーザー,2019年3月11日,2,好きな音楽しかきかない,9
双子座カノン,2019年3月27日,1,なんかLISMOの方が良かった,1
中西将大,2018年10月13日,5,たまに強制終了する❗,8
中尾洋一,2019年3月13日,1,仕方なく使ってます,8
隆稔安井,2019年3月24日,5,いいよいいよいいよぉー,0
Akiko SUZUKI,2019年3月13日,4,いつも活用してます,2
三浦正行,2019年7月8日,1,またよろしくお願いいたします。🙇,0
今井千絵,2019年10月21日,3,まぁまぁかな⤵️⤵️,0
鈴木道恵,2020年1月28日,1,無量じゃあ無いしぃ☀,0
ぽっぱぁ,2019年8月9日,1,LISMOプレーヤーを返して…,2
Googleユーザー,2019年3月20日,3,使いやすいと思います。,0
Googleユーザー,2019年3月14日,5,大変重宝させてもらってます。,0
Antonio Tonio,2019年3月13日,5,物凄く良いのかなぁ？,0
水野貴志子,2019年5月14日,5,聴きたかった～ 🎵,1
海野紀美子,2019年6月25日,2,どうしたらいいのかわからない,0
西井ちずみ,2019年7月26日,5,いいね☺SD聞けるって(^^♪,0
正廣大平,2019年3月19日,4,仲間がいいといてます,0
ササキヒデアキ,2019年4月4日,3,たまに利用します,0
佐藤太郎,2019年11月2日,1,LISMOに戻して,0
小倉祐二,2019年5月8日,1,昔のLISMOの方が使いやすい,5
成合貴代,2019年12月27日,4,楽しんでます。,0
森岡孝次,2019年5月22日,5,大変助かってます。,0
Googleユーザー,2018年10月16日,4,なかなかいいよ,0
あゆゆみぃる,2019年2月23日,1,LISMOがない どこにあるんだ,10
高田忠幸,2019年4月30日,3,いまいち、使いにくい,1
井上満子,2019年11月19日,1,邪魔ですね,0
平尾昌三,2019年3月11日,2,あまりよくわからない,2
岡田さおり,2019年4月15日,1,前よりつかいにくくなったから,2
水野清和,2019年4月2日,5,いろんな音楽が聞ける,2
稲穂誠樹,2019年1月22日,5,満足できてます🎵,2
由美清水,2019年3月31日,5,競馬のサウンドやっぱり私は,0
Googleユーザー,2018年11月1日,4,良いアプリですね,0
山西昭夫,2019年4月5日,5,差は府ひひほさあ❗か画像たなねたさに空挺阿多ぬたくくし画像はなたかさぬご飯シの波ナク苦手科奈根な,1
福留彰騎,2019年5月29日,4,いい歌があった,0
菅沼博実,2019年4月16日,4,いい感じでした,0
ろーりゅー,2018年10月9日,1,アンインストール出来ない,1
高原環,2019年3月15日,3,いい感じです♪,0
こばやしてつじ,2019年5月7日,2,．ｉｍｄナナア、ローストビーフ です 33333,0
筒井直久,2019年7月22日,2,山家ﾀﾐﾁｻﾔです矢方やゆﾔﾕ田火はしはやはたまやたゆゆらゆみ他魔らよららたはたらやれやらい波はらま,0
とんぼ,2019年8月31日,1,LISMOの方が使いやすい,3
宮崎真徳,2019年9月27日,5,はぬ。 ひやなこやなかののな,0
Googleユーザー,2019年3月20日,5,音楽 好きです,0
Googleユーザー,2018年11月11日,5,なくてはならないもの,0
江頭真規子,2019年4月10日,4,友達と共有します。,1
上野由紀子,2019年6月10日,5,最高やで、,1
ナオミチ6110,2019年10月11日,2,削除が出来ない,2
Osamu Nakamura,2019年6月28日,2,検索がしにくい,0
Mr hiroteey,2019年8月11日,3,なかなかいいよ,0
soma mitsuyuki,2019年2月21日,2,またに変な分になる。,2
Googleユーザー,2019年3月14日,5,これに決めてます。,0
ヤソダマサユキ,2019年9月24日,4,とてもいいです,0
Googleユーザー,2018年11月1日,5,気軽に聞けて良い🎵,2
Googleユーザー,2018年11月20日,5,良いと思います‼️,0
keita muvluv,2019年8月7日,1,LISMOの方が使いやすい,1
山尾妙子,2019年3月15日,5,津軽快挙冬景色,1
Googleユーザー,2018年10月19日,1,勝手に終了する。,1
佐藤ゆま,2019年4月15日,4,まあ、良いですね,1
アカウント,2019年7月31日,1,なんでLISMOないの？,1
久保田瑞弥,2019年3月14日,3,とても良かった,0
津川 公明,2019年4月23日,4,結婚式っmくkっmnーkーkんっっっみっkっmんにんっmはKんmんkmkm７いんっmjっっmんっlんっmんっm,1
Googleユーザー,2019年7月4日,4,昔し聞いた懐かしの歌音楽,1
Googleユーザー,2019年3月30日,4,良いと思います。,0
Googleユーザー,2019年1月29日,4,よかったです,0
城谷泰生,2019年6月10日,1,LISMO変えた方がいい,5
小野満司,2019年4月13日,5,探しやすいです,1
なひとこなつ,2019年1月21日,5,使いやすくていい,3
Googleユーザー,2019年3月28日,5,楽しんでいます‼️,0
藤原Googleのアプリサイトを利用する料金を支払う時にプリペイドカードを使わせて下さい,2019年3月28日,4,最高ですよ😄,0
桜木花恋,2019年4月27日,4,安くていい,1
伊豆丸善之,2019年5月4日,4,良いと思う,0
斎門徹,2019年4月5日,5,重宝してます,0
丸林貴行,2019年3月20日,5,いろいろ曲良かった,0
Михаил Михайлович,2018年10月3日,1,ｺﾞﾐｸｽﾞ過ぎる 非常に邪魔 要らない,1
行徳真理,2019年3月23日,5,よかったよ,0
柴垣由美,2019年7月6日,5,いつ聞いても懐かしい,0
山崎華子,2019年8月23日,1,いらないのに消えない,1
よ,2019年9月23日,1,開けないんですけど,1
Googleユーザー,2019年2月22日,1,大したことない,3
上間麻衣子,2019年4月23日,4,さく←」←」←」」」」」←^＼^＼＼＼,1
アキヤママサトシ,2019年3月1日,4,すっげ〜サウンドパッね〜🎶🎶,1
shilaw,2018年10月14日,5,邦楽が豊富で最高👍,2
小林真佐美,2019年5月19日,5,いいと思う,1
Googleユーザー,2019年3月29日,5,役にたちました,1
コベンハナコ,2018年12月5日,5,難しくなく、選びやすい,0
田村梨恵,2019年5月30日,2,強制終了がおおい,1
Googleユーザー,2018年10月6日,4,良いと思う。,0
katsuyoshi nishikura,2019年8月20日,1,前よりダメだね,1
匿名希望,2019年11月26日,1,使っていない,2
佐藤栄司,2019年1月26日,1,通知がじゃま。,0
Googleユーザー,2018年10月9日,4,よくわからない,1
rouge feminine,2018年11月1日,3,まだ良く理解していない,2
むらはたひらみつ,2019年9月25日,5,最高でしたよ‼,0
PADI PADI,2019年3月13日,3,よくわからない,1
西尾吉雄,2019年3月2日,5,いいとおもいます。,0
Googleユーザー,2018年10月13日,4,歌好きです,2
Googleユーザー,2018年9月29日,4,もう少しお待を,0
末松幸訓,2019年8月19日,4,役にたっています,0
佐藤福則,2019年4月14日,1,使用しないので分からない。,0
武内,2019年4月28日,1,LISMOプレイヤーに戻して,3
光琉兎channel,2018年9月15日,1,勝手に更新むかつく,0
田中浩司,2019年1月18日,1,アップデード出来ない,0
栗原明秀,2019年8月24日,5,凄く満足しています,0
Googleユーザー,2019年2月16日,5,楽しく使ってます‼️,0
藤澤博明,2019年4月23日,5,藤澤最高と思います,1
掛川由香里,2018年11月23日,5,星野源だけが大好き,0
家永由里子,2019年6月14日,4,いつも利用しています,3
Googleユーザー,2018年10月20日,4,宜しくお願いします,2
Googleユーザー,2018年10月26日,5,目が見えない者,7
三浦宏真,2019年4月22日,2,いってあてた,1
f t,2019年1月19日,1,削除させてほしい,1
Googleユーザー,2019年3月13日,5,とても良かったです🍀,0
小澤佐由里,2019年4月21日,5,とても善いです😃,1
上堂博樹,2019年9月24日,5,使いやすさ！,0
Googleユーザー,2018年10月28日,1,無くなって欲しい,1
Takahiro Hoshi,2018年10月29日,1,要らないアプリ,1
しげ,2018年12月27日,1,米津玄師がない,0
永本正佳,2019年3月14日,5,重宝してます‼️,0
Hideki Takatsuji,2020年1月9日,1,LISMOを返せ‼️,2
渡辺雄大,2018年12月24日,1,クォーテーションをＦＧＴＸＩＡしたお,3
Googleユーザー,2019年3月24日,5,すごい。(^-^)/,0
伊藤裕貴,2018年11月26日,1,使いにくすぎる,6
畠山未麗,2019年4月13日,5,金額が怖い,0
渡部滋,2019年8月16日,5,哇ということだ？✴,0
鈴木薫,2019年9月1日,1,最悪なアプリ,4
Googleユーザー,2019年1月19日,5,日本語です,2
青木俊夫,2018年10月31日,1,よくわからない,0
潮田守,2019年6月29日,4,うたぱすやめます,0
Googleユーザー,2018年12月19日,5,うたぱす購入する,1
榎田斉隆,2019年6月19日,3,屋ヮサコマやも、,0
Googleユーザー,2019年2月10日,1,LISMOに戻して,9
杉浦矩康,2019年9月20日,3,試してみたい,0
坂上浩,2019年8月9日,1,必要性が無し❗,0
鬼塚雅子,2019年6月8日,4,きこきかかかかかかくかかこ小角かかかかかかかかかかきかくかか,0
中村正明,2019年6月1日,5,使ってみた,0
佐藤賢良,2019年9月13日,3,群青 谷村新司,0
にしだすみこ,2019年4月30日,4,かたかごのはな,0
久留晟也,2019年6月27日,1,LISMO復活はよ,1
若井翔太,2019年7月23日,5,をうや5:,0
Googleユーザー,2019年1月2日,1,いくこなかな,1
ゆゆゆゆ,2019年1月8日,5,三枚パロマ脊さ ささ はら,1
鈴木正史,2019年10月7日,2,ぬなよたたを,0
飛内梓,2019年4月7日,4,せれめ、はふひ,0
浩至菅本,2019年6月30日,4,らややらやらやや,0
今田唯善,2019年8月2日,1,なは也やるな,0
向原茂明,2019年7月10日,1,チア♪富みむ,0
宮本勝博,2019年6月10日,2,なな 6 分4_/wb,0
小田光二,2019年6月10日,5,へりほさのふ,1
牛渡裕紀,2019年6月20日,3,るぬ　-6OR,0
食缶,2020年4月20日,1,最悪です。いつも思うのですがLISMOに戻してください。今回の更新で更に使いづらくなってます。そして聴き放題も使わないしログインして使いもしないのですぐにローカル曲に遷移させてください。とにかく使いにくいです。作ってる人が音楽聴かないのでしょうね。,19
小吉課金王,2020年4月17日,3,正直曲は少ないんですけど、一応色んな曲楽しめるんでまぁイイですかね 急になんですが、マイプレイリストがシャッフル再生出来なくなりました 何ででしょうか？いつもシャッフルで聞いてたから理解出来ません。 不具合ならば早急に改善してほしいですね,0
筧友絵,2020年4月18日,1,最低！なぜ勝手にLISMOをなくしたの？ダウンロードした好きな曲をプレイヤーとして簡単に聴けてたのに。うたパスは毎回毎回、謎の『ネットワーク速度が低下しています』が表示され、中々立ち上がらないし、ジャケ写は中々表示されないし、再生もメチャメチャ遅いし。LISMOでは、ウェイクアップタイマーがあって、毎朝、好きな曲で目覚めてたのに、うたパスではウェイクアップタイマーないし！うたパスはうたパス。LISMOはそのまま継続して欲しかった！,0
財団GHOST Ga.b,2020年4月18日,1,最近音楽を購入したのですが、 再生する事が出来ません。 いままでの楽曲も反映されません。 どういうことでしょうか？,0
栗林大地,2020年4月19日,1,アプリを開きっぱなしでないと曲が止まることがある。 最近ダウンロードした曲リストが無くなったのも謎、無くす必要あったのか？と思う。 MVと曲が分けられてるのも使いでらいだけ。 アップデートするごとに使いずらくなってる,0
みずはる,2020年4月20日,2,車でBluetoothつないで聴くことが多いのですが、エンジンを切って一定時間（1時間くらい？）すると、アプリを起動するところから操作しなければ音楽を聴くことができず、非常に不便です。 購入したり定額払ったりして聴いている音楽なんだから、途中から聴かせてくれてもいいでしょ！って思います。 もっと使い勝手のよいアプリに切り替えようか、考えてます。,0
Kengo Yamada,2020年4月18日,3,アップデートされたらシャッフル機能がなくなってしまった。 なぜ、なくす？ シャッフル機能は復活して欲しい。,1
Sansei K,2020年4月18日,1,カーナビと連動しているのですが、エンジン掛けて自動接続された際の挙動が不安定でいつもイライラしながら使ってます。アプリ立ち上げた際の通信が原因でしょう。前みたいにplayer(LISMO)だけ別アプリにするか、直接ローカルライブラリ表示にすれば解決ですよね？いい加減直してほしいです。 あと、タスク切って再び起動した時に再生してたものを1から再生し直すのがとても面倒です。ローカルライブラリに曲がいっぱい入ってる人のこと考えてます？50～100曲程度ならいいですが、1000曲以上入ってる人のことを考えてないアプリですよね。,0
義昭中渡瀬,2020年4月18日,1,今回の更新でタイマーが効かなくなった。最悪。シャッフル再生もなくなった。,1
齋藤輝幸,2020年4月21日,3,ランダム再生が使えなくなった？ あれを頻繁に使っていたので困っています,0
有朱,2020年4月17日,2,音楽を聴いていて一曲終わると固まる… いちいちプレイリスト開いて再生しないといけない。 あと、プレイリスト追加しようとしたら、強制終了してしまいます。,0
ごおや,2020年4月19日,1,4月中旬ごろから突然、起動しても応答なし、で一切動かない状態になりました スマホ事態を再起動しても、他のアプリを落としても状況は変わらず。謎。,0
藤高恵美,2020年4月19日,1,歌が保存出来ない状態になって、しかもマイ歌が全く機能しない。くず,0
椎野立,2020年4月18日,1,ギャップレス再生が出来んとか、サイテーやね。全トラックひと続きのアルバムをストリーミングで聴くようなユーザは想定しとらんと云う事か。 あ、今後改善とか要らんよ。削除するんで。,0
az k,2020年4月16日,3,プレイリストのシャッフル再生ができなくなりました。困っています。,0
道広加藤,2020年4月21日,4,便利です。以前使っていたI-dioのジャズチャンネルの代わりに使えます。,0
荒川和子,2020年4月21日,1,使い方が今一分からない。難しい過ぎる。お金払ってるのに。,0
かんめるぱすた,2020年4月20日,1,うたパスプレイヤー、使いにくい。 LISMOにもどして。,0
kenta. def,2020年4月17日,1,初月無料だから登録したら いきなり課金されてる何コレ,0
濱口雅己,2020年4月19日,5,春歌を聴きカラオケでも歌う曲見つかり若い頃思いだし助かりました。,0
大城秀作,2020年4月18日,1,my歌のシャッフル再生が出来ません。,1
チワ丸,2020年4月17日,2,LISMOの時みたいに楽曲の削除はできないの？削除機能は何処にあるの？,5
taka miya,2020年4月19日,1,最悪、使えない。,0
双葉チャンネル,2020年4月18日,1,圧倒的にLISMOのほうが良かった、使う価値はほぼない。,0
宮本ロビン,2020年4月19日,5,とても良い感じです。,0
入澤信二,2020年4月21日,4,使い勝手がよい。,0
堀内真弓,2020年4月17日,1,良いです,0
千葉正義,2020年4月17日,3,見てみなかをからない🎵,0
Tゆうき,2020年3月29日,1,聴き放題っての要らない,4
小澤友嗣,2020年3月17日,4,聴き放題,0
くまモンエイジ,2020年3月22日,2,使いづらい,1
松川恭通,2020年4月18日,1,広告うざ,0
菱田行男,2020年3月26日,5,菱田,0
速藤ユキ子,2020年4月11日,5,パプリカ,0
戸高智彦,2020年4月11日,4,定額で,0
牧谷裕子,2020年3月14日,4,使いやすい🎵,0
浜野緑,2020年3月18日,4,便利です。,0
車田好,2020年4月15日,5,良き音色😁,4
神崎利夫,2020年4月12日,4,いいね,0
S Kawaguchi,2020年4月21日,1,アプリ更新したら購入した曲の歌詞が表示されなくなった。酷くないか？ 歌詞を見ながら曲を聞きたくて購入したのに、戻らないのなら全額返金して欲しい。,0
長谷川奈々,2020年3月10日,5,たすかる,0
江澤喜代美,2020年2月21日,4,ちゃい,0
M.o chisato,2020年2月29日,4,使いやすいと思います。,0
イヌイット松本,2020年3月7日,4,良いです！,0
将成小沼,2020年3月5日,5,いいです,0
田中義久,2020年3月20日,5,楽しいです,0
クジラ諸島,2020年2月18日,5,大変ありがたく使わせて頂いております,0
音在兆子,2020年1月28日,5,アン・ルイス,0
げげげのきたろう,2020年1月29日,5,日吉 エリア,0
秋山みちる,2020年1月29日,5,スマートパスプレミアムのお得感がやっと実感できました。😉👍🎶,0
村上浩子,2020年2月4日,4,何処でも音楽聴けるのは嬉しい,0
加藤慶多,2020年2月11日,2,　座会,0
萬代理,2020年2月22日,4,かきたむ,0
目黒友章,2020年2月7日,4,はなはららららら,0
ふぃると/実況部屋,2020年1月24日,5,楽しいです,0
ヒエロニムスbosch329,2020年2月2日,5,いいよ,0
小坂田信子,2020年2月15日,4,楽しい‼,0
渡辺和明,2020年2月2日,5,よき,0
匡史小山,2020年1月19日,1,バグってます。Bluetoothで音楽流してるときに次の曲に飛ばすと止まります。,0
早坂肇,2020年1月22日,4,おけ,0
秀夫萩原,2020年1月24日,3,楽しめる,0
ART OF LIFE,2020年3月25日,1,『LISMO』のウィジェットからLISMOに一発でアクセス＆操作が出来るので、うたパスは必要ない。LISMOで満足。　XPERIA,17
石川万里子,2020年1月22日,3,たのしみです。これから活用します。,0
加藤高義,2020年1月7日,2,橋幸夫ちっきり茶太郎 静岡県田方郡函南町柏谷930-8 静岡県田方郡函南町柏谷930-8,0
桜,2020年1月8日,1,LISMOのプレーヤー帰ってこい(T ^ T),3
戸塚博和,2020年4月20日,1,　わはまやなん,0
塩見邦明,2020年1月4日,4,古い曲はアレンジしないで聞きたい。,0
藤本誠,2020年2月4日,4,はい。,0
伴信太郎,2020年4月7日,1,ゴミくそ,0
Jarmen Estimada,2020年2月1日,5,ヒカキン,0
山口浩,2020年1月2日,5,なかなかいい,0
??????,2020年1月1日,5,最高です,0
首藤達美,2019年12月31日,5,最高です,0
五十嵐隆,2020年1月11日,1,遅い,1
ようさん,2019年12月27日,4,楽しい,0
尾崎広和,2019年12月19日,1,ありがとうございました。,1
坂瀬誠司,2019年12月17日,3,まずまず,0
浩二水上,2020年4月3日,1,ない,0
角田勇,2019年12月30日,1,ええな,0
まっちゃん,2019年12月19日,5,面白い,0
光明石井,2019年12月20日,4,素晴らしい,0
Yuko G,2019年12月6日,3,スマパスプレミアム会員は好きなプレイリストをラジオ再生できるので、とてもお得です。ただ、プレーヤーとしてのアプリの使い勝手はイマイチ。バックグラウンド再生はできますが、ウェブやツイッターの動画を再生するとアプリが再起動してしまうのでプレイリストの選択からやり直さなければなりません。,0
酒井薫,2020年1月13日,5,ふすしほし,0
G taka,2019年12月7日,4,グー👍 😄,0
qchaninu,2019年12月2日,5,ありがとうございます。,0
藤田めだか,2019年12月1日,3,楽しいです、,0
山田孝仁,2019年11月30日,5,良い,0
室井良友,2019年12月5日,5,最高❗,0
稲垣亮司,2019年11月20日,3,調べにくい。,1
yu coco,2019年11月28日,1,かすアプリ。,1
ひめあけ,2019年11月27日,1,使いづらい,2
瓜生直季,2019年11月25日,1,わやたみ,0
大工R,2019年11月28日,1,ダメ,1
安藤ゆうき,2019年12月28日,4,いいね👍,0
大窪陽一,2020年2月3日,5,使いやすい,0
たなかたくみ,2019年11月19日,3,楽しい。,0
渡邉隆之,2019年11月21日,3,、わわわわ？わ,0
内田剛史,2019年11月2日,3,なきかぁ,0
中島龍吾,2020年2月2日,3,いい感じ,0
松本忠義,2019年10月17日,4,出来る,0
