name,date,rating,content,like
中津郁芙,2015年3月1日,1,よくわからない。お金かかるの？どうなの？なんか、会員登録してるけどわかんない。ちゃんと説明して、,1
丸おまる,2015年3月4日,2,ジャンルの振り分けが、少ない、例えば、邦楽➡演歌？嫌いじゃないけど、気分と違う…エレクトロニカ=アニソンmix…あーノリノリだったのに…あら、レゲエは？など、安く無いなら、其なりの、クオリティが、欲しいです。,0
大西駿,2015年2月5日,1,月額980って高すぎませんw？ これならCD買ったりレンタルしたり曲買ったほうが安上がりです…聞ける曲も少ないしいろいろ不便ですよー,1
KIMAGUREロイダー隊員,2015年3月9日,1,好きなもの1曲保存は毎月10曲追加されるのでその方が長い期間使うならその方が良いかと思います。価格も少し足せば2ヶ月になりますからプレイリストなら枠がなくても聞けるのでこの手のを選ぶなら月額540円のdヒッツをアンドロイダー隊員の自分は奨めます。,0
マムシCOBHC/,2015年2月4日,1,二日しかたってないのに有料会員なれとか言ってくるし、日本の歌手全然出てこんこんなんやったらCD借りてきてダウンロードするほうがええわ,0
渡邊幸子,2015年3月13日,4,今月末のサービス終了に伴い、移行しました。muと比較すると洋楽方面は圧倒的に弱いですが、ももクロが入っていたので邦楽はumより寧ろ◎　アプリ自体とネットワークの安定性はこちらの方が断然いいです。　曲数がもっと増えることを祈りつつ★4で。明日有料登録しますね(*´ω`*),0
稲葉広,2015年3月7日,5,XperiaZ3とMDR - 1A DAC で聴いた感想です。,0
Keiko Yunogami,2015年3月14日,3,クーポンコードはどこに入れれるのでしょうか？、,0
Norio Goshima,2015年1月30日,4,しかし、何でも聞けるので、おじさんには便利です。,0
由佳小林,2015年2月25日,2,大抵が歌なしでオルゴール音。それがきにいらない,0
OD Wu,2015年3月10日,4,台湾からの留学生です‼でもいろいろ台湾の歌手の音楽が聞きたいなぁー。,0
HARUKI ISHII,2015年2月14日,5,色んなジャンルの音楽が聞けて、私はお気に入りです,0
ku ta,2015年3月2日,5,最高級でございます。たいへんに満足しております。音楽は、哲学です。,0
かおるたん,2015年2月7日,5,自分の好きな曲がたくさんありとても気に入ってます。,0
CHENLIANG HO,2015年3月7日,1,為什麼明明下載過的歌沒網路就不能聽了？？爛,0
v starfighter,2015年2月21日,5,アプリが安定してていいですね。,0
奥野修一郎,2015年2月21日,5,音質も良いし、曲数も多いから便利！,0
正志かわ,2015年2月5日,4,パフォーマンス高い。,0
舩津七海,2015年3月2日,4,歌詞があるから歌い間違えないですね(*´∇｀*),0
佐藤良明,2015年3月13日,5,音楽,0
小鼠,2015年2月10日,5,Good!,0
外道丸,2015年2月20日,5,よい,0
弥里舟山,2015年1月10日,4,もう少し曲数を増やしてほしいです EXILEとかコブクロとか若向けな曲がありません。あってもoriginalのオルゴールだったり、ちゃんと歌声が入っているのがほしいです,0
鑓水一,2015年1月23日,4,音楽をダウンロードして聴くなんて邪道だと思ってました。でも、KKのおかげでもっと音楽が好きになりました。,1
卓馬志和,2014年12月25日,4,歌詞が無かったり原曲が無かったりするところは残念ですがこのようなアプリを探してました,1
ryotsukun gachyapin55,2015年1月25日,5,ジャケットから、気になるアーティスト、全く知らないアーティストを選び、これまでに数多く良い歌に出会えました。月額も安いし、これからも続けて聴きたいとおもっています！,0
佐々木たかひろ,2015年1月24日,2,有料館員にならなくても出来たのになんか行きなり30秒しか聞けなくなった,1
ﾐｰｴﾝ宮森,2014年12月23日,1,ランキングも、もう少し更新の頻度を増やしてもらいたい。,2
甲斐勝彦,2014年12月29日,4,出来れば70年代、80年代の演歌や歌謡曲、フォークをもっと聞かせて！青春に涙💧!,1
中村希,2015年1月9日,4,すごくいい音楽アプリだと思います！どこまでが無料なんですか？？,1
Natsu Matsu,2015年1月4日,3,好きなバンドは出てくるんだが曲が無さすぎ...,0
太智照屋,2015年1月14日,3,携帯にダウンロードはできないのですかー！？着メロにしたいのですが。,0
松元輝彦,2015年1月6日,4,楽しい,0
ゆんタイム,2015年1月6日,1,有料だろ😠,0
しみずゆいか清水結花,2015年1月26日,5,いろいろきけてすげ－べんりっす,0
宮路竜功,2015年1月24日,5,毎日聞いてる,0
Kelvin Liew,2015年1月19日,5,最高です。,0
小林龍哉,2015年1月9日,5,無料ですか？,0
くろきchinami,2014年12月12日,1,無料って書いてたからインストールしてその日に曲とかお気に入りにいれたけど次の日には無料じゃ聞けなくなっていてしかも千円近くもとられるとかありえないんですけど。,1
name nanchan,2014年12月12日,2,今回、大幅な改善が行われているが、それにより固まる現象が頻繁に発生している。早急に対応して頂きたい。,0
YOU,2014年12月13日,3,DJ系の曲は次の曲とつながってるのにいちいち止まるのがうざい,0
トミーe208,2014年12月13日,1,何だそれ千円払うならＣＤかうわ,1
山田ターロン,2014年12月1日,3,結局全ての曲がイコライザー等変えても次の曲になると、ノーマルに戻ります。仕方ないのかな？？それとも機種の関係ですか？？,0
マホト,2014年12月1日,3,アルバムアートや歌詞があったりしていいけど、無い曲がある。昔の売れた曲を聴こうと思ったのに無かった。最近のバンドの曲もなかったりするので、聴けるようにお願いします。,0
みーーみーー,2014年11月19日,1,何回やっても退会出来ない。曲も聞けない。,0
熊谷葵,2014年11月1日,3,アーティストを検索しても出てこないし古いのばっか！後、オルゴールとかいらないから曲が欲しい！,3
槙,2014年11月15日,2,宇多田ひかるとかすごい有名なのにオルゴールしかないとか有り得ない　　安室奈美恵は全く曲ないし　かねとる割には曲少なすぎ　　いずれ使わなくなるな←,0
h사쿠라,2014年12月7日,1,全然曲ないし、使いにくいです！A pinkのluvを入れて欲しい,0
小黒晃,2014年12月6日,4,これって無料？なんか最初に『七日間無料です。』って出てきたんだけど,0
明おたに,2014年12月4日,5,ファンモンや西野かながあったら★5やな,0
ayaka iwata,2014年11月22日,1,退会したいのにできないし、曲とかアーティスト少ないし。,0
岡田みひろ,2014年11月1日,4,いまいち楽曲の消し方がわかりません。,0
古田武尊,2014年11月2日,5,お金かかりますか？,0
根間未来,2014年11月9日,4,聞きたい曲がなかったりする。,0
CBR600RR- Nagasaki,2014年10月31日,4,休憩時間の退屈しのぎにちょうどいい❗,1
柴功,2014年11月22日,2,オルゴールが多すぎ歌詞が聴けない！改善して欲しい！,0
柳葉魚,2014年11月24日,3,Every Little Thingが無い･････,0
名無し。,2014年11月8日,1,古すぎる～😅,0
mama shima,2014年11月26日,4,です！個人的に！,0
komike komike,2014年11月25日,5,使えるよ。,0
綾香三浦,2014年11月5日,5,使いやすいです。,0
shida keisuke,2014年10月8日,3,アプリをバックグラウンドで再生出来ない。そういう仕様なのでしょうか？オフラインモードにして使ったりしますが解決しません。LINEやインターネットを起動しながら再生できるようになると非常に嬉しいです。,1
taku tak,2014年10月21日,4,スマホからもライブラリの曲の削除機能があればもっといいかなと。わざわざPC開いて編集するのは正直面倒。それ以外は満足。,0
中善,2014年10月21日,3,曲を増やしてほしい！        周りのコメントをみてくれてるようだから、なおさら皆の意見ぉ聞いて増やしてほしいです。,0
仲里繁,2014年10月13日,3,Facebookで登録しました。7日間無料会員との事ですが、その後はどうなるのでしょうか？特に手続きしなければ退会扱いになりますか？,1
knkn ex,2014年10月8日,5,一つ一つの質問に丁寧に対応してくれます。本当に感謝しています　　配信されている曲も音質も十分満足出来ます。　かなり良質なアプリと運営です。,0
見杉和謙,2014年10月7日,4,でもまぁ出てこないアーティストもいるしそういうの出てくるように増やしてほしいよね,0
S T,2014年10月11日,4,音も良いです！が、本体やSDに落とせないのは残念ね(^-^;,0
門居愛美,2014年10月20日,4,お試し会員になって、期間が過ぎたら、有料会員にならないと音楽って聴けないんでしょうか？,0
にゃんこげんのすけ,2014年10月4日,1,携帯のアドレス登録出来ず使用できません！,1
兼子朋美,2014年10月6日,5,めちゃ良い,0
すけゆう,2014年9月30日,4,ただランダムに聞いていたらいきなり停止してしまったり、曲が止まって携帯が再起動し始めたりと満足には使えていません。そこで星四です！,0
遥希中嶋,2015年1月11日,3,なんか音楽流しながらボタンいじると音がいきなりでかくなる！それが直ったらお金払ってもいいかも！,0
岩原梢,2014年9月23日,2,曲数少ないのは仕方ないけど、逆に何があるのかわからない。一覧を作って欲しい。あと、イヤホンをさした瞬間に必ず、勝手に、自分がとったムービーとかが流れる。直して欲しい。,0
あーこ,2014年9月2日,1,メモリーカードをキャッシュ保存先にしてますが、容量もあるし、他のアプリではちゃんとメモリーカードの読み込みできてるのに、[メモリーカードを挿入してください]の一点張りでキャッシュできないわ、プレイリスト登録しても反映されないわ…アンインストール後に再ダウンロードしても状況変わらず…困ってます。,1
和夫山下,2015年11月14日,1,有料とか意味わからん！,0
ゆうまろう,2015年1月31日,2,ネット繋がってるのに、ネットに接続してくださいって出てくる。新しくアカウント作ろうとしても無理。,0
蘇詠盛,2014年9月12日,4,鎖定狀態的選歌器時常故障，不是沒有顯示，就是畫面閃爍,0
伊藤沙菜,2015年8月17日,3,Facebookログインや会員登録をしようとしても、ページが更新されず登録できません。利用したいので改善してください,0
健小森,2014年9月18日,1,新規登録で「ネット接続できてません」ってなって入れないんだけど！(ネットは開けるのに) 早急に改善おねがいします,0
なな,2015年10月12日,4,アプリ自体はいいんですが、今日の朝まで聴けてた曲が急にこの曲はこの国での再生には対応してませんってなります。改善お願いします。,0
二宮昌乃,2014年9月24日,4,いいですよー！この先また曲増えていきそうなので楽しみます！,0
スハル,2014年11月10日,3,BUMP OF CHICKENの曲を増やしてください。,0
大谷拓真,2014年9月1日,4,めっちゃええ!   西野かなあったら星５だわ,1
川口一幸,2014年9月4日,5,アーティスト別に聴いてる、このアプリが一番使っている,0
加藤千恵美,2014年9月5日,5,かなり昔の曲から、マニアックなタイプの曲までかなり豊富なラインナップ！,0
大地新菜,2015年8月18日,2,途中から有料になる 無料で聞きたい,0
Natsuka Wada,2014年9月12日,1,歌詞が全然違う曲のものじゃん…(笑)はぁ～！?って感じ,0
＊R i T a＊,2015年8月30日,2,ゼンデイヤがない...   シェキラのサウンドトラック1・2はあるのに3がない...,0
かのもも,2014年9月18日,5,好きな曲があるから良かった。,0
齊藤蓮菜,2014年9月15日,5,いいかんじ♡,0
慶小野寺,2014年9月1日,4,良かったんじゃね？,0
Marina N,2016年4月8日,2,プレイリストに登録できないは、キャッシュ中にトップに戻ると、プレイリスト同期中かなんかになってその後なぜかキャッシュがキャンセルされてるし、プレイリストの削除もできません…どうにかしてください。てかどうすればいいんですか？,6
nakayama878,2014年8月22日,3,お気に入り登録しようとして追加を押してもお気に入りに入っていないし、新しいフォルダも作れない。      説明お願いいたします。,5
田中ゆきや,2014年8月24日,3,オンラインにしとって曲を追加したときは歌詞見れるのにちょっとして聞くとその曲の歌詞が表示されない。どーにかしてください。,0
中尾大幹,2014年8月20日,4,無料会員のままでも曲を引き続き聴けるの？,0
哲朗芝,2014年8月23日,4,アイドル、ランダムで聴けて良いな？,0
根本航兵,2014年8月22日,5,最高です。,0
許琪,2014年8月10日,5,不錯的程式,0
junzy kitazawa,2014年8月15日,5,マルチアカウントが使いやすい,0
Rie Kimotsuki,2014年8月16日,5,( ・∀・) ｲｲﾈ！,0
OnoJerry,2014年7月13日,2,太少歌喇～只有一啲主流歌曲，一啲人唔太人識嘅歌完全搵唔到，吸引唔到我付費,1
亜紀,2014年7月17日,4,たまに通信が途切れるのを改善してもらえると最高ですっ!!,0
mitsuto maeda,2014年7月7日,4,そろっていて楽しい,0
韓徳,2014年7月11日,4,ダウンロード速いです。,0
伊藤悠貴,2014年6月12日,2,ほしい曲があまりにも少ないです。確かにいい曲だと思ったのもありました。オルゴールも良かったですが、歌ってる曲もいれた方がもっとよくなると思います。,0
西川聖也,2014年6月30日,5,他のアプリには無かった探していた曲が見つかりました。ありがとうございます❗,0
小松友介,2014年6月27日,3,曲少ないから☆3多ければ☆５なのに…。,0
K M,2014年6月13日,4,使いやすいです。好きなアーティストから、普段聞かないようなものまで親しみやすいです。,0
Yasutoshi Sano,2014年6月16日,4,スタンダードジャズをいろいろなミュージシャンが演奏したのを聴いている。とてもよい,0
なおやなおや,2014年6月18日,1,なぜに湘南の風がないんだよ。曲数少なすぎだろ。もっときょくがふえたら最高。,1
Ooo Mmm,2014年6月18日,3,曲が少ない気がします。が、使いやすいです。,0
清水貴淑,2014年6月17日,5,覺得很好！,0
佐藤悠季,2014年6月30日,1,アニソンないやんか。,0
Kenji Oguro,2014年6月21日,5,使い勝手が良くなってる!,0
Cassie Chan,2014年6月14日,3,一直自動停播,0
西岡祐太,2014年6月13日,4,めっちゃ良いよー*˙︶˙*,0
有田敏登,2014年6月30日,4,楽しめる,0
まーしー,2014年7月2日,5,色んなジャンルの音楽が聴けますし、曲の雰囲気で検索することができます。ここで新しくいい音楽を見つけました。,1
将和織田,2014年8月3日,1,インストールして新規登録しようとしたんですけど作成押したらインターネットに接続していませんって出たんですけどこれってどうしたら良いと思いますか？,0
K S,2014年5月22日,2,欲しい曲が少ないし、その割にしちゃあ高いよね,0
kotoe arai,2014年7月30日,5,ランダムに選曲できるのがいいです。,0
野村啓峻,2014年5月10日,3,欲しい曲がオルゴールしかないとかｱﾙﾉﾃﾞそれがｻﾞﾝﾈﾝﾃﾞｽ。,1
河内亨介,2014年5月24日,5,いい歌聞けて良かった,0
舘野太一,2014年5月24日,4,勝利の花びら,0
竜頭ダービー,2014年4月18日,1,曲数が少なすぎ、 アイコン使いにくい、月額高い、音質悪いやらで散々です。  LISMOのほうがまだましです。,0
山田賢治,2014年5月7日,2,980円払って最新の歌配信されないのが残念！有料で音楽とるときあるからもっと配信してさほしい,0
Yena Ann,2014年5月8日,5,K-POPがたくさん聴けるので嬉しいです。,1
星匡典,2014年4月22日,4,いいね,0
Shigeru Fujimoto,2014年3月28日,5,聴きたい曲がすぐに聴けるのが嬉しいです。  アーティストごとにまとめたいので、プレイリストの内容の編集や階層化ができると良いのですが、そういう機能が見当たりません。私の使い方が間違っているのでしょうか。,0
ピロリロリン,2014年3月25日,5,色んな昨日があって素晴らしい！！ これからも愛用したい 今まで使ってたアプリは検索出来なくなったりしてたのでこのアプリはほんとうになって欲しくないです,2
田口一成,2014年4月6日,5,このアプリはとてもいいです！ 普通に音楽も聞けるのでさいこー！でも個人的になんですが聞いた音楽の削除の仕方ってどうやってやるんですか？教えてください！お願いします。でもとてもおもしろいです！,0
tomo k.,2014年3月24日,5,タイ在住なのですが、好みのジャンルさえ合えば 絶賛できます。   AISという電話会社経由の月料金支払いが簡単で良いことと 楽曲検索のコツを掴めると芋ずる式にコレクションがふえます。  利用国で提供曲が違うようですが日本のはかなり貧弱です。代わりに新譜やメジャー作品は限定されるものの 少し古めのジャズ、ロック、ソウルとかオールディーズ ポップスとかある種のクラシックが好きなら存分に楽しめます。,1
川口まりあ,2014年4月9日,2,最近の曲少ないしEXILE有名なのにそんなんもないー,0
mayumi tamaki,2014年3月29日,4,検索しても出てこないアーティストが居るのは残念ですけど、とても音質も良くて毎日聴きまくってますヽ(=´▽`=)ﾉ💮 今は無料期間なのでいぃですが、月額もう少し低価格になれば継続するのになぁ(;_;),0
みやゆみ,2014年4月8日,5,今までいろんなの使ってきたけど、その中でkkBOXが一番良かった！,0
大和龍,2014年3月25日,2,使い方がいまいち分からないです｡ 検索してもでてこないアーティストもあるし、よくわかりません,0
松尾慎,2014年3月31日,4,もう少し楽曲が増えれば五つ星あげてもいいかなぁ,0
石川楓馬,2014年4月7日,4,使いやすいし、曲もかなり多くて文句なしですね、でもまだ入ってない曲とか増えてくといいですね。,0
Garcia MariaClara,2014年4月3日,3,普通かな…聴きたい曲がたまに無かったり…しかも料金高い…,0
伊藤彩香,2014年4月5日,5,頻繁に強制終了になるときがあるので それが改善すれば完璧です！,2
武田守弘,2014年3月25日,1,アカウントが作れないんですが！ どうしたらいいですか？,1
村松龍信,2014年3月25日,2,曲が少ない,0
tAKUYA kUMOYAMA,2014年3月26日,5,こんなんあるんや,0
さんさん,2014年3月31日,1,アカウントがつくれません,0
虎哉佐藤,2014年3月18日,5,とてもいい！,1
吉村麗葉,2014年3月19日,5,いいねいいねいいね！！！！,0
照屋佑成,2014年3月12日,5,やばい,0
Pei-Yun Sung,2014年3月16日,4,,0
冴島硬貨,2014年3月10日,1,欲しい曲が少ないしこれから増えるのかもわからないからいらない。,0
かわしまジャン,2014年2月19日,5,今までSONYのMusic Unlimitedをずーっと継続してきたのですが、KKBOXの無料体験を利用した結果メリットだらけです。MUnlimitedよりもアーティスト数が多い、動作のもたつきが無い、一部の曲で歌詞スクロール表示 などなど。デメリットはSONY製じゃないからPS3非対応とゆうことですね。,2
安藤雅,2014年2月20日,4,アプリは使いやすい。ただ、ネットワーク状態がよくないときに曲のダウンロードを開始すると、その後ネットワークが回復しても、曲のダウンロード状態のままでアプリがハングアップする。改善してほしい。,2
falke00q,2014年3月7日,5,なかなか手に入らない名盤とか、痒いところに手が届くラインナップで大変良い。 欲を言えばプレイリストの曲順を容易に変えたり出来たらなぁと、アーティスト毎の楽曲更新がまばらなのでそこを何とかしてくれれば嬉しいです,1
キンジョウヒロカズ,2014年2月13日,5,自分てきに、 いいすね！ 定額980円で 今まで、逃していた曲が 聴けるのは、とても嬉し いです。,1
悠樹,2014年2月12日,4,もう少し分野広げても良いんじゃないかなぁ。 オリジナル無かったりするし。,0
榎本勇輝,2014年2月13日,3,ずっと無料ならイイのに！,1
ヤマダセイジ,2014年2月24日,4,もう少しマニアックな曲とかも有ったらなぁって思った,0
福永洋一,2014年2月17日,5,聞きたい曲たいていあるのでいいですね,0
神原駿河,2014年2月27日,5,歌詞が見えるのは良い！,0
藤原一輝,2014年2月20日,5,コンテンツ最高,0
かんよー,2014年1月27日,1,携帯が壊れて、SIMカードと本体を交換したらログイン出来ない。 メルアドか存在しませんと出て、問い合わせすら出来ません。 解約も出来ず お金だけ取られてるのでどうにかしてください。 どこに問い合わせればいいのですか？,7
中神紗瑛,2014年1月28日,1,携帯の本体を交換して、ログインをしたら、アカウントが存在しませんになっていました。 それなのに、お金だけとられています。 おかしいので、同じメールアドレスで登録しようとしましたが、エラーになりました。  問い合わせするにも、メールアドレスがエラーになります。 どうすればいいんですか。,2
府川香里,2014年2月3日,1,有料登録したのに 30秒しか聴けない！！980円返せ！！！,1
前田篤史,2014年1月29日,1,音楽が途中で止まる。なぜ？,1
忍上原,2014年1月24日,3,定額制っていくらですか？,1
松井明美,2014年1月24日,5,良いね! KKBOX大好き,1
吉田光騎,2014年1月27日,5,very good！,0
松井こうき,2014年2月3日,5,最高！,0
川戸大輔,2014年1月28日,5,最高です(^o^)v,0
WATARU NAKAMURA,2014年1月22日,4,着うたフル買わなくていい。(笑),0
ANITA PANG,2014年1月17日,5,大好きな歌手の無くなったテープのアルバムも新たに聞こえてきて、嬉しい!!♪(^▽^o) ♪,2
渡名喜健斗,2014年1月21日,5,好きな曲取れるし オンラインでいろんな人と きいている曲を 聴くことが出来るから凄い,0
ビッグシェル,2014年1月14日,4,いいです,1
田邊まさ代,2014年1月8日,4,強制終了多いけどいいと思う,0
大城優妃,2014年1月5日,3,いいアプリですけど強制終了が多いと思う(><),0
syh pei,2014年1月13日,5,新しい音楽生活になりました！,0
ﾐｼｭｸﾐﾂﾋﾛ,2014年1月2日,5,好の歌が流れると落ち着くよ,0
村上翔,2014年1月9日,5,いいね！,0
田中智陽,2014年1月1日,5,Wonderful!:),1
Kazumasa Sawada,2013年12月18日,5,Android4.4でも正常に動作しました！サービス内容にも満足です◎,0
DJ RAIN,2013年12月16日,1,まず曲の量はまぁまぁです。 ヒップホップとかを聴く人はコアなのが入ってます。  しかし再生が遅かったり。止まったり。何も押してないのに変な曲が流れたり。 でも会員登録しました。 しかし会員登録がされてないと言うことで、何も出来ません。 問い合わせをしたら対処してくれました。,0
ナベちゃん,2013年12月12日,3,探してる曲があってもオルゴールだったり無かったりするので改善おねがいします。,1
榊健司,2014年1月4日,3,メジャーなタイトルが少なすぎる,1
池田拓哉,2013年12月2日,2,音はすごくいいし音もいい！ でも、自分が好きな曲が出てくるのとでてこないのがある！ それと急に曲がながれないと思ったらわけわからんなった！ だから、強制終了したらなおるかなおもってやったけどダメだった… なんでなったん？,0
maya ohba,2014年1月9日,5,アーティストによって売れた名曲の項目もあるし楽曲が多いです♪ Kpopはほとんど無いのでこれから増やしていってほしいです(☆∀☆) あと、billboard100みたいに月によって売れ筋の曲の項目があるともっと嬉しい！ オススメです！,0
田口愛,2013年11月23日,5,ダウンロードするのが遅い！,0
藤井誠弥,2013年12月1日,3,これのアプリ有料！？,0
松尾和義,2013年10月27日,4,プレイリストはいまいちだけど、曲の豊富さに満足しています。洋楽好きにはおすすめです。,1
nicky Kuki,2013年10月25日,5,已用2年，非常喜歡，超值又有版權！,0
non no,2016年6月21日,5,色んな聴き放題アプリの中でも一番使いやすい。アルバムを全て試聴できるのがいい。,0
柏本若菜,2013年10月31日,3,普通に使えて、いいし。 楽しい♪,0
iwa masa,2013年10月27日,5,いいね,0
KAHOU LEI,2013年11月5日,5,幾好,0
なみたち,2013年10月24日,4,とってもいい♡ 最高だと思うけど月額 高すぎて使えないから アインストール。 ほんとに残念です。 無料ならパーフェクト！,0
羅士鈞,2013年10月22日,5,Nice,0
Kun Wei Lin,2013年10月17日,3,Soso,1
Tai-En Lee,2013年10月12日,5,好き,0
無限力源大光源ラーノーアーワーロー,2013年10月9日,5,アップデートでだんだん安定して来て良いと思います♪,0
I shan Lee,2013年10月11日,5,Good,0
智美鹿又,2013年9月11日,2,入ってる曲も自分好みだし、いいんだけど 曲が途中できれてまた最初から流れる。 それがいつも。イライラする,0
岩田明美,2013年8月9日,4,いやー、いいんやけどー。今まで普通に聞けよった歌が聞けんくなるちどーゆぅこっとっすかね？'この国でゎ放送されてません'っち...(笑)マジたまがったき？しかもさー入る曲数すくなくね？ほしーい曲やらいっそんないしさー。マジテンションさがるーだ(笑)そこんところ考えほしーいっち思うばってんね!!!,0
増田彩子,2013年7月3日,1,台湾のアーティストを宣伝に使っているのに、現在の最新曲を聴く事ができない。  また、アーティストと一緒に音楽を聴いたり、他のファンとチャットが出来るハズなのに、著作権問題かで、日本国内では聴けない。チャットも使えない。 のに、通知は来る。  もう少しちゃんとしてから、日本版をリリースした方が良かったのでは？  日本のアーティストの曲数も少なすぎる。  不完全なアプリに月額980円も出せません。 広告に使われている五月天のイメージも悪くなると思います。  改善を求めます。 出来ないことが多いなら、無料でいいと感じました。,4
Googleユーザー,2012年11月9日,3,.,0
Googleユーザー,2012年11月7日,5,Valuable & enjoyed,0
Googleユーザー,2012年8月3日,4,隨身就可以聽到想聽的音樂~超棒，如果更不佔手機資源就更好了,1
Googleユーザー,2012年1月22日,1,還一直更新很想刪掉卻刪不掉讓人很生氣,8
工業ダイヤ.,2015年7月22日,4,ジャズやドローン、アンビエント、少しこ難しい音楽も、アーティスト名でまずは検索。意外にあるある。関連アーティストから知らない世界がどんどん広がります。多くのアルバムデザインをみるだけでも飽きないです。いつでもどこでも、これだけの情報を持ち歩いてると思うと凄いですね。一緒に聴く コーナーはチャットも出来て楽しいです。チャットルームは公開の範囲を設定できるようになると安心して利用できると思います。,0
yuka maki,2016年11月21日,1,お試しの時にクレジットカード番号を入力させ、無料会員は退会の手続き不要と明記しておきながら勝手に料金引き落とし。かなり詐欺まがいです。返金要求にも応じてもらえませんでした。,0
Filiarc Y,2015年3月19日,4,聞きたい洋楽が大体あって満足です。日本曲はあまり聞きませんが、以前使っていたストリーミングサービスより音質もよく満足しています。ただ、できれば洋楽名はそのままの英語で書いて欲しかったです。あとは、再生までの時間が長いので、バッファの調整ができればより良いアプリになるのではないかなと思います。違法ダウンロードの横行している日本でどれだけ流行るか期待しています。,0
太田佑,2015年10月22日,5,洋楽好きですが、私は曲数・ﾗｲﾝﾅｯﾌﾟ共に満足です。特に、ｽｶﾀﾗｲﾂの曲がこんなにたくさん聞けるとは、思ってもいませんでした。ｵﾌﾗｲﾝで聞けるのも、良いです。要望を言わせて頂くと、◎ｵﾌﾗｲﾝ再生時にも、再生ﾘｽﾄが見れると良い  ◎本ｱﾌﾟﾘ以外での音楽ﾃﾞｰﾀも聞けると良い  です。難しいとは思いますが、今後に更に期待したいと思います。それを差し引いても、充分☆５です。,0
IKKUN 16,2013年12月30日,2,全てのジャンルが中途半端かと感じます。日本でリリースする以上、もう少し邦楽に力を入れて貰えると☆5です。洋楽は他社のサービスの方が充実してるので、そちらを利用してます。まだまだ魅力あるボリュームではないですね。決して安価な方ではないので、もっと頑張ってほしいと思います。,0
ぷんぷん魚,2013年10月14日,2,リスモアンリミテッドからKKboxにリニューアル、曲数ほぼ同等… 全然同等じゃない！ アンリミテッドの時の方が使いやすかったし曲数もあった！ マジで余計な事すんなって感じだわ(-_-#),0
Nらんまる,2017年10月1日,1,このアプリはダウンロードしていませんでしたが何故か9月22日に980円が決算されてビックリしました。確かに1曲お金だして購入しましたが、こちらのKKではないです。 980円決算は変です。やってないFacebookと勝手に連携させてお金とならいで欲しい心配です。ちなみにお試し期間はありませんでした,0
Googleユーザー,2016年4月12日,4,邦楽で聞きたい楽曲が一部無い印象があり、退会して『Google Play music』を使っています。しかし、こちらのアプリの方が充実しています。あまり有名では無いバンド、アイドル、ボーカロイドを聞くのであれば、こちらの方が良いと思います。またKKBOXの会員になりたいと思います。,52
赤坂孝司,2014年9月29日,1,無料1週間とか書いてるのに1日だったり、Facebookの登録したら迷惑メールが来るようになった。欲しかった楽曲は、サイトには有るように表記していたのに、アプリから落とそうとしたらこの国は対応してません。とか。個人情報引き出す目的としか思えない。,0
遠藤洋和,2015年5月11日,1,使う用途もないのに毎月980円は払いたくありません。登録してますのでって言って毎月お金を奪いやがって！こっちではもう手の施しようがありません。このアプリ課金泥棒！,0
あかさはまや,2014年4月3日,1,Music unlimitedより良いとか書いてた人がいたけど、そんなことない。使いにくいし、言うほどアーティストは充実していない。全然デメリットだらけです。ので即アンストです。,0
萩花藤井,2015年12月20日,2,一ヶ月サービス終わっちゃったら要らないかな。それと、 perfumeとか家入レオとかがオルゴールで残念でした。,0
Shin Bridges,2018年8月21日,3,ASUS Zenfone3 Ultra 等にも、プリインストールされているアプリ。…という事は、それなりに信用できるのかも？ともいえる訳だが。…使ってみなきゃ、わからんよね。,0
一色日和,2015年12月24日,4,好きなバンドさんの曲が入ってて、嬉しいっ！が、もう少し曲を入れて欲しいです！特に最新曲や最近のアーティストさんも、取り入れて欲しいな！って思いました(๑&gt;ㅅ&lt;๑),0
まろまろ,2016年6月14日,4,1ヵ月だけ無料って言うのがやだけどそれ以外でなら使える！あとジャニーズとか入れてほしいオルゴールじゃないやつ,0
しろあつ,2017年8月7日,2,発売からかなり時間経っている曲が入っていない。リクエストも何回も出している。その前のシングルまでは出ている、なんとかして欲しいです(曲はAKBのシュートサインという曲),0
塩分たっぷりするめいか,2016年1月11日,2,一ヶ月間過ぎたら有料っていうのがちょっと…。それに、曲の数が少ない。もう少し増やして,0
稜小尾,2016年12月2日,3,オルゴール曲しか無いものなど、聞けない曲が多すぎる。アップデートしてDTS機能がついたのはとても満足している。1番困るのは、最近、アプリを開いてキャッシュしてある曲を聞こうとすると、0になっている。140曲ほどキャッシュしてあるはずですが。メモリーカードはもちろんしっかり入っています。ですが「メモリーカードが必要です」と書かれている。1日に何回も再起動させている。どうすればいいですか？,0
恭武田,2015年9月29日,3,無料って書いてあって良い機能であるからダウンロードしたのに『お客様の理解を得て月額980円……』っておかしいでしょ。だったら無料って書かないでほしいです。高校生の私には高いです！,0
ごまプリン准特等,2016年2月27日,1,マイナーな曲ってわけじゃないのに欲しい曲全然ない。申し訳無いがそっこーアンストです。,0
tomo cyanos,2016年11月5日,5,特にこれといった不具合がなく、音質に関してもとてもいいです。　　　　　　　　　　でも最近の曲が少ないのでもっと増やしてほしいかな,0
Googleユーザー,2016年12月6日,3,お試し期間が終わって有料会員登録しようとしたら「KKBOXを終了します」って出て                    有料会員登録出来ない。どうにかして,0
