,review,Author Name,Review Date,Reviewer Ratings,Review Body,Developer Reply
1058,1096,佐々木たかひろ,2015年1月24日,2,最初良かっ有料館員なら出来行き30聞けなっ,KKBOX International Limited2015年1月27日初回の無料体験後、有料会員へのアップグレードされない場合には、30秒までの試聴となります。継続してご利用希望の場合は、980円の有料会員へご登録お願いいたします。ご不明点がございましたら、KKBOXオンラインサポートまでお問い合わせください。→http://cs.kkbox.com/jp/ 
1059,1097,ﾐｰｴﾝ宮森,2014年12月23日,1,流行りないランキング更新頻度増やし,KKBOX International Limited2014年12月24日ご利用ありがとうございます。ご指摘のJPOPのラインアップ拡充に努めさせていただきます。また、ランキングについてはデイリーで更新しております。
1060,1098,甲斐勝彦,2014年12月29日,4,いい感じ,KKBOX International Limited2015年1月15日ご利用ありがとうございます。チャンネルタブ内の最下段にあるジャンル別コーナー内に、邦楽の60's～70's、80'sのミュージックチャンネルや、演歌・歌謡曲チャンネルをご用意しております。ぜひお聴きください。今後も幅広い年代のラインアップの充実に努めてまいります。引き続き、KKBOXで音楽ライフをお楽しみくださいませ♪
1061,1099,N N,2015年1月9日,4,すごくいい音楽アプリ思いどこ無料??,KKBOX International Limited2015年1月9日ご利用ありがとうございます。Eメールアドレス登録で1日間、Facebookアカウント登録で7日間の無料体験を実施しております。その後、有料会員へのアップグレードにご了承をいただき、決済手続きを行っていただいた場合のみ、月額980円の有料会員となります。ご不明点がございましたら、KKBOXオンラインサポートまでお問い合わせください。→http://cs.kkbox.com/jp/ 
1062,1100,Natsu Matsu,2015年1月4日,3,好きバンド...,KKBOX International Limited2015年1月5日ご利用ありがとうございます。楽曲ラインアップの充実に努めてまいります。具体的なアーティスト名や楽曲名がございましたら、KKBOXオンラインサポートまでリクエストをお送りください。→http://cs.kkbox.com/jp/ 
1063,1101,太智照屋,2015年1月14日,3,携帯ダウンロードでき!?着メロ,KKBOX International Limited2015年1月15日KKBOXアプリ上の再生のみとなりますので、着信音設定はできません。ご希望に添えず申し訳ございません。
1064,1102,松元輝彦,2015年1月6日,4,無料使い楽しい,KKBOX International Limited2015年1月6日ご利用ありがとうございます。Eメールアドレス登録で1日間、Facebookアカウント登録で7日間の無料体験を実施しております。その後、有料会員へのアップグレードにご了承をいただき、決済手続きを行っていただいた場合のみ、月額980円の有料会員となります。ご不明点がございましたら、KKBOXオンラインサポートまでお問い合わせください。→http://cs.kkbox.com/jp/ 
1065,1104,しみずゆいか清水結花,2015年1月26日,5,すごいいろいろきけすげりっす,KKBOX International Limited2015年1月27日ご利用ありがとうございます。KKBOXで楽しい音楽ライフをお過ごしくださいませ♪
1066,1105,宮路竜功,2015年1月24日,5,毎日聞い,KKBOX International Limited2015年1月27日ご利用ありがとうございます。KKBOXで楽しい音楽ライフをお過ごしくださいませ♪
1067,1106,Kelvin Liew,2015年1月19日,5,最高最高,KKBOX International Limited2015年1月21日ご利用ありがとうございます。KKBOXで楽しい音楽ライフをお過ごしくださいませ♪
1068,1107,小林龍哉,2015年1月9日,5,無料無料,KKBOX International Limited2015年1月13日初回に限り、Eメールアドレス登録で1日間、Facebookアカウント登録で7日間の無料体験を実施しております。その後、有料会員へのアップグレードにご了承をいただき、決済手続きを行っていただいた場合のみ、月額980円の有料会員となります。まずは無料で体験してみてください。ご不明点がございましたら、KKBOXオンラインサポートまでお問い合わせください。→http://cs.kkbox.com/jp/ 
1069,1108,くろきchinami,2014年12月12日,1,無料無料書いインストールお気に入りいれ無料聞けなっ近くとられるあり,KKBOX International Limited2014年12月15日ご利用ありがとうございます。Eメールアドレス登録で1日間、Facebookアカウント登録で7日間の無料体験を実施しております。その後、有料会員へのアップグレードにご了承をいただき、決済手続きを行っていただいた場合のみ、月額980円の有料会員となります。ご不明点がございましたら、KKBOXオンラインサポートまでお問い合わせください。→http://cs.kkbox.com/jp/ 
1070,1109,name nanchan,2014年12月12日,2,バージョンアップ不具合今回大幅改善行わそれ固まる現象頻繁発生早急対応,KKBOX International Limited2014年12月15日いつもご利用ありがとうございます。具体的に、何らかの操作により、アプリが固まるようでしたら、KKBOXオンラインサポートまで、お知らせくださいませ。KKBOXオンラインサポートまでお問い合わせください。→http://cs.kkbox.com/jp/ 
1071,1110,YOU,2014年12月13日,3,かわるDJつながっいちいち止まるざい,KKBOX International Limited2014年12月15日ご意見ありがとうございます。たしかに曲間に数秒のブランクをおいております。ダンス系楽曲に向かず、申し訳ございません。改善を検討させていただきます。
1072,1111,トミーe208,2014年12月13日,1,無料それ払うCDかう,KKBOX International Limited2014年12月15日月額980円の有料会員で900万曲のラインアップから聴き放題です。新たな音楽との出会いもございますので、CDを買う前の試聴にもご活用いただけます。Eメールアドレス登録で1日間、Facebook登録で7日間の無料体験も可能ですので、ぜひお試しくださいませ。
1073,1112,山田ターロン,2014年12月1日,3,やっぱりダメ!!結局全てイコライザー変えなるノーマル戻り仕方??機種関係??,"KKBOX International Limited2014年12月8日まずはKKBOX最新バージョンをお使いください。その上で、イヤフォンを付けずに、イコライザー機能のある他のアプリを全てオフにして、お試しいただけますか？それでも問題がございましたら、詳細をお調べいたしますので、KKBOXオンラインサポート宛にご連絡くださいませ。KKBOXオンラインサポート→http://cs.kkbox.com/jp/ 
"
1074,1113,マホト,2014年12月1日,3,無いあるアルバムアート歌詞あっ無いある売れ聴こ思っ無かっ最近バンドなかっする聴けるお願い,KKBOX International Limited2014年12月1日ご利用ありがとうございます。ご指摘の件、アーティストラインアップの拡充に努めてまいります。よろしければ、具体的にご希望のアーティスト名をお知らせくださいませ。KKBOXオンラインサポート→http://cs.kkbox.com/jp/ 
1075,1114,みーーみーー,2014年11月19日,1,退会出来やっ退会出来聞け,KKBOX International Limited2014年11月20日お試し会員と、登録会員は無料のため退会不要です。もし有料会員で退会ができない場合、会員状況と再生できない理由をお調べいたしますので、KKBOXオンラインサポートまで、KKBOX IDや決済の状況をお知らせください。→http://cs.kkbox.com/jp/ 
1076,1115,熊谷葵,2014年11月1日,3,アーティスト少なアーティスト検索古いオルゴールいら欲しい,KKBOX International Limited2014年11月4日ご利用ありがとうございます。ご指摘の件、アーティストラインアップの拡充に努めてまいります。よろしければ、具体的にご希望のアーティスト名をお知らせくださいませ。KKBOXオンラインサポート→http://cs.kkbox.com/jp/ 
1077,1116,白花,2014年11月15日,2,オルゴールいら宇多田ひかるすごい有名オルゴール有り得安室奈美恵ないねとる少な使わなる,KKBOX International Limited2014年11月17日ご利用ありがとうございます。権利許諾の関係で、有名な方、人気の方の配信がない場合もあり、ご期待に沿えず、申し訳ございません。アーティストラインアップの拡充に努めてまいります。
1078,1117,h사쿠라,2014年12月7日,1,ない使いpinkluv入れ,KKBOX International Limited2014年12月22日ご利用ありがとうございます。A pinkさんについては、旧作の配信はございますので、最新作について権利者へ配信許諾確認をさせていただきます。まずは、「NoNoNo」を配信させていただきました！
1079,1118,小黒晃,2014年12月6日,4,??これ無料最初無料,
1080,1119,明おたに,2014年12月4日,5,すごいファンモン西野かなあっ,KKBOX International Limited2014年12月5日ご利用ありがとうございます。ご指摘の件、権利許諾上、配信の難しいアーティスト様もいらっしゃいますが、今後、拡充に努めてまいります。KKBOXオンラインサポート→http://cs.kkbox.com/jp/ 
1081,1120,ayaka iwata,2014年11月22日,1,わけわかん退会できアーティスト少ない,KKBOX International Limited2014年11月26日お試し会員と、登録会員の場合は、無料のため退会不要です。もし有料会員で退会ができない場合、会員状況と再生できない理由をお調べいたしますので、KKBOXオンラインサポートまで、KKBOX IDや決済の状況をお知らせください。ラインナップは充実するよう努めてまいります。
1082,1121,岡田みひろ,2014年11月1日,4,いまいち楽曲消しわかり,KKBOX International Limited2014年11月4日ライブラリ画面で、右上の四角が3つ縦に並んだアイコンを押してください。「削除」と出ますので、楽曲を選択していただければ、楽曲削除ができます。または、四角が出ない機種の場合は、端末の機能ボタンを押すと、「削除」が出ます。ぜひお試しくださいませ。
1083,1122,古田武尊,2014年11月2日,5,これお金かかり,KKBOX International Limited2014年11月4日初めてご利用の場合、Emailアドレス登録でしたら1日、Facebook登録でしたら7日間、「無料で体験」いただけます。その後、決済をいただけましたら、月額980円で聴き放題です。まずは無料体験からお試しください。もし決済がなければ、そのまま無料の登録会員となります。料金は発生しませんのでご安心ください。
1084,1123,根間未来,2014年11月9日,4,聞きなかっする,KKBOX International Limited2014年11月10日ご利用ありがとうございます。ご指摘の件、アーティストラインアップの拡充に努めてまいります。よろしければ、具体的にご希望のアーティスト名をお知らせくださいませ。KKBOXオンラインサポート→http://cs.kkbox.com/jp/ 
1085,1124,CBR600RR- Nagasaki,2014年10月31日,4,意外といい,KKBOX International Limited2014年11月4日ご利用ありがとうございます。KKBOXで音楽ライフをお楽しみくださいませ♪
1086,1125,柴功,2014年11月22日,2,オルゴール歌詞聴け改善,KKBOX International Limited2014年11月26日ご利用ありがとうございます。原曲や歌詞対応のラインナップの充実に努めてまいります。
1087,1126,柳葉魚,2014年11月24日,3,楽曲少ないEveryLittleThing無い,KKBOX International Limited2014年11月26日ご利用ありがとうございます。ご指摘の件、アーティストラインアップの拡充に努めてまいります。
1088,1127,y y,2014年11月8日,1,(´｀|||),KKBOX International Limited2014年11月20日ご利用ありがとうございます。ご指摘の件、楽曲の権利許諾により、CDの発売日から、KKBOX配信までお時間がかかる場合があり、お待たせして申し訳ございません。できるだけ新曲を配信できるよう、ラインアップの拡充に努めてまいります。
1089,1128,mama shima,2014年11月26日,4,個人,KKBOX International Limited2014年12月1日ご利用ありがとうございます。お一人でも多くのお客様に気に入っていただけますと幸いです。KKBOXで音楽ライフをお楽しみくださいませ♪
1090,1129,komike komike,2014年11月25日,5,いい使える,KKBOX International Limited2014年11月26日ご利用ありがとうございます。KKBOXで音楽ライフをお楽しみくださいませ♪
1091,1130,綾香三浦,2014年11月5日,5,めっちゃいい(*^-^*)使い,"KKBOX International Limited2014年11月6日ご利用いただき、使いやすいとのこと、ありがとうございます。
KKBOXで音楽ライフをお楽しみくださいませ♪"
1092,1131,shida keisuke,2014年10月8日,3,いい使い方間違っアプリバックグラウンド再生出来仕様オフラインモード使っ解決LINEインターネット起動再生できるなる非常嬉しい,KKBOX International Limited2014年10月10日KKBOXのご利用ありがとうございます。KKBOXはバックグラウンド再生可能で、オンラインでもオフラインモードでも可能です。KKBOXで楽曲再生したまま、アプリを終了せずに、他のアプリを起動してください。その際、端末のサウンド設定がオフや消音にせずに、音量が上がっていることをご確認ください。うまくいかない場合は、表側のアプリの設定をご確認ください。よろしくお願いいたします。
1093,1132,taku tak,2014年10月21日,4,スマホスマライブラリ削除機能あれもっといいPC開い編集する正直面倒それ満足,KKBOX International Limited2014年10月28日スマホ版KKBOXで、楽曲削除は可能でございます。ライブラリ画面で、右上の四角が3つ縦に並んだアイコンを押してください。「削除」と出ますので、楽曲を選択していただければ、楽曲削除ができます。または、四角が出ない機種の場合は、端末の機能ボタンを押すと、「削除」が出ます。ぜひお試しくださいませ。
1094,1133,中善,2014年10月21日,3,増やし周りコメント意見聞い増やし,KKBOX International Limited2014年9月22日ご利用ありがとうございます。今後もラインアップの拡充に努めます。具体的にご希望のアーティスト、楽曲がございましたら、リクエストをくださいませ。KKBOXオンラインサポート　KKBOXオンラインサポート→http://cs.kkbox.com/jp/
1095,1134,仲里繁,2014年10月13日,3,会員種類Facebook登録無料会員その後なる特に手続き退会扱いなり,KKBOX International Limited2014年10月15日Facebook登録による7日間無料体験中はお試し会員(無料)、7日が過ぎると、自動的に登録会員(無料)となります。決済手続きをされた場合のみ有料会員(月額980円)となります。お試し会員と登録会員は退会が不可(不要)ですが、料金はいっさいかかりませんのでご安心ください。
1096,1135,knkn ex,2014年10月8日,5,すごく丁寧オンラインサポート対応一つ一つ質問丁寧対応本当に感謝配信音質十分満足出来かなり良質アプリ運営,KKBOX International Limited2014年10月10日KKBOXをご利用いただきありがとうございます。ご不明な点がございましたら、オンラインサポートで24時間ご質問を受け付けていますので、お気軽にご相談ください。今後ともよろしくお願いいたします。
1097,1136,見杉和謙,2014年10月7日,4,アーティストいる増やし,"KKBOX International Limited2014年10月7日ご利用ありがとうございます。アーティストラインアップの拡充に努めます。よろしければ、具体的にご希望のアーティスト名をお知らせくださいませ。KKBOXオンラインサポート→http://cs.kkbox.com/jp/
"
1098,1137,S T,2014年10月11日,4,良い本体SD落とせ残念(^-^;,KKBOX International Limited2014年10月15日ご利用ありがとうございます。最大2000曲まで、スマホ本体へ一時保存する「キャッシュ」という機能がございます。一度キャッシュしますと、電波のないエリアでも再生可能です。パケット代もかかりません。便利でお得な機能ですので、ぜひお試しください。
1099,1138,門居愛美,2014年10月20日,4,試し会員なっ期間過ぎ有料会員なら音楽聴け,KKBOX International Limited2014年10月20日お試し会員の期間が過ぎますと、登録会員(無料)となります。登録会員は、アプリを起動し、中身をみることができますが、楽曲は30秒間の試聴のみとなります。お好きな曲をフル視聴したい場合は、有料会員へアップグレードをお願いします。
1100,1139,にゃんこげんのすけ,2014年10月4日,1,携帯アドレス登録出来使用でき,KKBOX International Limited2014年10月7日携帯電話のメールアドレスでもご利用可能です。ただし、＠マークの直前にドットがある場合に会員登録が不可能です。また、KKBOXからのメールを受信可能に設定の上、認証メールをお受け取りいただくことになります。よろしければ登録できない原因をお調べして解決いたしますので、KKBOXオンラインサポートまで、メールアドレスとどのように登録ができないかを詳細をお知らせください。→http://cs.kkbox.com/jp/
1101,1140,なおチャンネル,2014年10月5日,5,きき,KKBOX International Limited2014年10月7日ご利用ありがとうございます。KKBOXで音楽ライフをお楽しみくださいませ。
1102,1142,すけゆう,2014年9月30日,4,日々活用ランダム聞い停止止まっ携帯起動満足使え,"KKBOX International Limited2014年10月3日ご利用ありがとうございます。もし特定の楽曲の再生中にフリーズ現象が起きている場合は、お調べいたしますので、KKBOXオンラインサポートまで詳細をお知らせいただけますでしょうか、よろしくお願いいたします。→http://cs.kkbox.com/jp/
"
1103,1143,遥希中嶋,2015年1月11日,3,音質いいかも音楽流しボタンいじるでかくなるそれ直っお金払っいいかも,"KKBOX International Limited2015年1月13日音質については、設定メニュー内に、標準音質or高音質をお選びいただけるようになっております。
ぜひ高音質でお楽しみください。音量についても、設定メニュー内に、「音量バランス」という項目があり、楽曲の再生音量を一定にすることができますので、一度、設定をしてお試しいただけますか？
その他、ご不明点がございましたら、KKBOXオンラインサポートまでお問い合わせください。→http://cs.kkbox.com/jp/ "
1104,1144,岩原梢,2014年9月23日,2,数少ない仕方あるわから一覧作っあとイヤホンさし瞬間勝手自分とっムービー流れる直し,"KKBOX International Limited2014年9月30日ご意見ありがとうございます。ラインナップ一覧は検討させていただきます。もしよろしければ、auのadnroidf機種むけに、アーティスト名を一部抜粋したwebページがございますので、ご覧ください。http://lismo-music.jp/kkbox　イヤホンの件は、kkboxではなく、端末の設定をご確認ください。
"
1105,1145,あーこ,2014年9月2日,1,ちゃんと動いメモリーカードキャッシュ保存容量あるアプリちゃんとメモリーカード読み込みできメモリーカード挿入一点張りキャッシュできプレイリスト登録反映アンインストールダウンロード状況変わら困っ,KKBOX International Limited2014年9月10日ご不便をおかけして申し訳ございません。お客様がお使いの機種にて、メモリーカードの動作確認を実施いたしましたが、問題はございませんでした。詳細を調査させていただきたく、KKBOXオンラインサポート宛に、KKBOXアカウントと動作詳細等をご連絡いただけないでしょうか？お手数をおかけいたしますが、よろしくお願いいたします。　http://cs.kkbox.com/jp/ 
1106,1146,和夫山下,2015年11月14日,1,無料しろ有料意味わから,KKBOX International Limited2015年8月19日ご利用ありがとうございます。KKBOXは月額980円の音楽配信サービスとなります。何かご不明な点がございましたら、KKBOXオンラインサポートまでお問い合わせください。→http://cs.kkbox.com/jp/
1107,1147,ゆうまろう,2015年1月31日,2,ネット繋がっネット接続新しくアカウント作ろ無理,KKBOX International Limited2015年2月5日ご不便をおかけして申し訳ございません。詳細をお調べいたしますので、エラーメッセージのキャプチャ画像と、お客様のKKBOX IDをKKBOXオンラインサポートまでご送付いただけないでしょうか？お手数をおかけいたしますが、よろしくお願いいたします。→http://cs.kkbox.com/jp/ 
1108,1148,蘇詠盛,2014年9月12日,4,bug修正狀態選歌故障沒有就是畫面閃爍,
1109,1149,伊藤沙菜,2015年8月17日,3,登録できFacebookログイン会員登録しよページ更新登録でき利用改善,KKBOX International Limited2015年8月19日ご利用ありがとうございます。ログイン出来ないとの事ですが、お調べさせていただきますのでKKBOXオンラインサポートへご連絡ください。→http://cs.kkbox.com/jp/　
1110,1150,健小森,2014年9月18日,1,新規登録ネット接続できなっ入れ!(ネット開ける早急改善おねがい,"KKBOX International Limited2014年9月19日KKBOXアプリは、Wifi環境下でのご利用を推奨しておりますが、
いかがでしょうか？もし設定がうまくいかないようでしたら、お調べいたしますので、
オンラインサポートまで、KKBOXアカウントをお知らせくださいませ。　
KKBOXオンラインサポート→http://cs.kkbox.com/jp/
"
1111,1151,なな,2015年10月12日,4,アプリ自体いい今日聴け再生対応なり改善お願い,KKBOX International Limited2015年10月26日ご利用ありがとうございます。一部の楽曲は権利許諾の関係で配信停止になる場合がございます。ご了承ください。またご要望がございましたらKKBOXオンラインサポートへご連絡ください。→http://cs.kkbox.com/jp/　
1112,1152,二宮昌乃,2014年9月24日,4,いい増え楽しみ,KKBOX International Limited2014年9月30日ご利用ありがとうございます。今後もラインアップの拡充に努めます。具体的にご希望のアーティスト、楽曲がございましたら、リクエストをくださいませ。KKBOXオンラインサポート　KKBOXオンラインサポート→http://cs.kkbox.com/jp/
1113,1153,スハル,2014年11月10日,3,BUMPOFCHICKEN増やし,KKBOX International Limited2014年11月12日リクエストありがとうございます。申し訳ございませんが、現状は権利許諾の関係で配信が難しい状況です。今後も引き続き検討してまいります。貴重なご意見ありがとうございました。
1114,1154,大谷拓真,2014年9月1日,4,めっちゃええこれめっちゃ西野かなあっ,KKBOX International Limited2014年9月9日毎度、ご利用ありがとうございます。KKBOXで、音楽ライフをお楽しみください♪　ご要望のアーティスト様は、現時点では、権利許諾の関係で、ご提供が難しい状況です。今後ラインアップの拡充に努めてまいります。
1115,1155,川口一幸,2014年9月4日,5,KKbox聴いアーティスト聴いアプリ一番使っ,"KKBOX International Limited2014年9月9日ご利用ありがとうございます。KKBOXで音楽ライフをお楽しみください♪
"
1116,1156,加藤千恵美,2014年9月5日,5,多くこれ満足かなりマニアックタイプかなり豊富ラインナップ,"KKBOX International Limited2014年9月9日ご利用ありがとうございます。現時点で700万曲の品揃えがございまして、日々増曲中です。KKBOXで音楽ライフをお楽しみください♪
"
1117,1157,荒地の魔女『ニーナ』,2015年8月18日,2,いい途中有料なる無料聞き,KKBOX International Limited2015年8月19日ご利用ありがとうございます。KKBOXは月額980円の音楽配信サービスとなります。何かご不明な点がございましたら、KKBOXオンラインサポートまでお問い合わせください。→http://cs.kkbox.com/jp/
1118,1158,Natsuka Wada,2014年9月12日,1,歌詞違う!?感じ,"KKBOX International Limited2014年9月19日ご利用ありがとうございます。歌詞の表示違いがございましたようで申し訳ございません。早急に確認・修正をしたく、KKBOXオンラインサポートまで具体的な楽曲名・アーティスト名の情報をご提供いただけないでしょうか？
大変お手数ですがよろしくお願いいたします。KKBOXオンラインサポート→http://cs.kkbox.com/jp/ "
1119,1159,＊R i T a＊,2015年8月30日,2,少ない...ゼンデイヤない...シェキラサウンドトラックあるない...,KKBOX International Limited2015年9月10日ご利用ありがとうございます。 今後ラインアップの拡充に努めてまいります。その他のご要望がございましたらKKBOXオンラインサポートまでお送りください。→http://cs.kkbox.com/jp/ 
1120,1160,かのもも,2014年9月18日,5,良い好きある,"KKBOX International Limited2014年9月19日ご利用ありがとうございます。お好きなアーティスト、楽曲を聴き放題して、音楽ライフをお楽しみくださいませ。
"
1121,1161,齊藤蓮菜,2014年9月15日,5,BIGBANGwhoyouいいかんじ,KKBOX International Limited2014年10月10日ご利用ありがとうございます。KKBOXで音楽ライフをお楽しみくださいませ。
1122,1162,慶小野寺,2014年9月1日,4,良かっ,"KKBOX International Limited2014年9月9日ご利用ありがとうございます。KKBOXで音楽ライフをお楽しみください♪
"
1123,1163,Marina N,2016年4月8日,2,プレイリスト登録できキャッシュトップ戻るプレイリスト同期なんなっその後キャッシュキャンセルプレイリスト削除できどうにかすれいい,KKBOX International Limited2016年5月30日ご利用ありがとうございます。ご不明な点がございましたらKKBOXオンラインサポートへご連絡ください。→http://cs.kkbox.com/jp/
1124,1164,nakayama878,2014年8月22日,3,お気に入り登録出来お気に入り登録しよ追加押しお気に入り入っ新しいフォルダ作れ説明お願い,KKBOX International Limited2014年9月9日楽曲再生中にジャケット写真をタップすると、「星」のマークが表示されます。星マークをタップし、☆から★へ色づけをしてください。その楽曲が、ライブラリタブ内のお気に入りプレイリストに入ります。同様に、アルバム表示中や楽曲再生中に「＋」マークが表示されますので、新規のプレイリストが作成可能です。また、プレイリストの編集は、アプリ内のボタンではなく、お使いのスマホの機能ボタンを押してください。ご不明な点がございましたら、KKBOXオンラインサポートまでお問い合わせください。http://cs.kkbox.com/jp/ 
1125,1165,田中ゆきや,2014年8月24日,3,オンラインしとっ追加歌詞見れる聞く歌詞表示かし,KKBOX International Limited2014年9月9日歌詞表示は、オンライン再生でも、オフライン再生でも表示可能です。もし表示されない楽曲がございましたら、個別にお調べいたしますので、具体的な楽曲名をKKBOXオンラインサポートまでお知らせいただけますでしょうか。お手数をおかけいたしますが、よろしくお願いいたします。http://cs.kkbox.com/jp/
1126,1166,中尾大幹,2014年8月20日,4,疑問無料会員引き続き聴ける,KKBOX International Limited2014年8月20日無料会員には、お試し会員と、登録会員がございます。お試し会員の場合、有料会員と同機能となりますので、楽曲フル視聴可能です。登録会員は、30秒まで視聴可能です。ご不明な点はKKBOXオンラインサポートまでお問い合わせください。→http://cs.kkbox.com/jp/
1127,1167,哲朗芝,2014年8月23日,4,良いアイドルランダム聴け,KKBOX International Limited2014年9月9日ご利用ありがとうございます。KKBOXで音楽ライフをお楽しみください♪ 　アイドルお好きでしたら、8月末から乙女新党さんの楽曲が配信開始されました！
1128,1168,根本航兵,2014年8月22日,5,いい思い最高,KKBOX International Limited2014年9月9日ご利用ありがとうございます。KKBOXで音楽ライフをお楽しみください♪ 
1129,1169,許琪,2014年8月10日,5,不錯,
1130,1170,北澤純士,2014年8月15日,5,マルチアカウント使い,KKBOX International Limited2014年8月20日ご利用ありがとうございます。1つのアカウントで、スマートフォン、タブレット、パソコンから、お使いいただけます。ぜひ、色々な機器でお楽しみください。
1131,1171,Rie Kimotsuki,2014年8月16日,5,イイ,KKBOX International Limited2014年8月20日ご利用ありがとうございます。引き続き、KKBOXで音楽ライフをお楽しみください♪
1132,1172,OnoJerry,2014年7月13日,2,喇只啲主歌曲一啲人唔太人識嘅歌完全搵唔到吸引唔到,
1133,1173,Aki Oda,2014年7月17日,4,たまに通信途切れる改善最高すっ!!,"KKBOX International Limited2014年8月20日ご利用ありがとうございます。Wifiや、電波が良好な環境でのご利用を推奨しております。圏外でご利用の場合は、端末に楽曲をキャッシュ(一時保存)し、オフライン再生でお楽しみください。
"
1134,1174,mitsuto maeda,2014年7月7日,4,ぁまぁそろっていて楽しい,"KKBOX International Limited2014年8月20日ご利用ありがとうございます。引き続き、KKBOXでの音楽ライフをお楽しみください♪
楽曲ラインアップについては、今後も拡充に努めてまいります。"
1135,1175,韓徳,2014年7月11日,4,音質良いダウンロード速い,KKBOX International Limited2014年8月20日ご利用ありがとうございます。高音質なKKBOXで、音楽ライフをお楽しみください♪
1136,1176,伊藤悠貴,2014年6月12日,2,ほしい少ない確かいい思っありオルゴール良かっ歌っいれもっとよくなる思い,"KKBOX International Limited2014年6月26日楽曲リクエストをいただきまして、ありがとうございます。
楽曲ラインナップに関しましては、順次拡充予定でございます。

お聞きになりたい楽曲が現在提供されていない場合は、その楽曲情報をオンラインサポートまでお送りください。
お客様のご要望にお応え出来ますよう努めさせていただきます。

KKBOXオンラインサポート：http://cs.kkbox.com/jp/"
1137,1177,西川聖也,2014年6月30日,5,いい!(;,"KKBOX International Limited2014年7月2日ご利用ありがとうございます。掘り出し物の楽曲をたくさん見つけて、引き続きお楽しみください。
KKBOXオンラインサポート"
1138,1178,小松友介,2014年6月27日,3,少ない少ない多けれ,"KKBOX International Limited2014年6月30日楽曲ラインナップに関しましては、順次拡充予定でございます。
お聞きになりたい楽曲が現在提供されていない場合は、その楽曲情報をオンラインサポートまでお送りください。
お客様のご要望にお応え出来ますよう努めさせていただきます。

KKBOXオンラインサポート：http://cs.kkbox.com/jp/
"
1139,1179,町田幸一,2014年6月13日,4,KKBOX使い好きアーティスト普段聞か親しみ,
1140,1180,Yasutoshi Sano,2014年6月16日,4,ジャズきくいいスタンダードジャズいろいろミュージシャン演奏聴いよい,KKBOX International Limited2014年6月30日ありがとうございます。オススメタブ内のジャンルに「ジャズ」専用ページを設けておりますので、ぜひお楽しみください。
1141,1181,Ooo Mmm,2014年6月18日,3,＼(^^)/少ない使い,KKBOX International Limited2014年7月1日楽曲ラインナップに関しましては、順次拡充予定でございます。 お聞きになりたい楽曲が現在提供されていない場合は、その楽曲情報をオンラインサポートまでお送りください。 お客様のご要望にお応え出来ますよう努めさせていただきます。 KKBOXオンラインサポート：http://cs.kkbox.com/jp/
1142,1182,なおやなおや,2014年6月18日,1,湘南ない数少なもっときょくふえ最高,"KKBOX International Limited2014年6月26日楽曲リクエストをいただきまして、ありがとうございます。
楽曲ラインナップに関しましては、順次拡充予定でございます。

お聞きになりたい楽曲が現在提供されていない場合は、その楽曲情報をオンラインサポートまでお送りください。
お客様のご要望にお応え出来ますよう努めさせていただきます。

KKBOXオンラインサポート：http://cs.kkbox.com/jp/"
1143,1183,清水貴淑,2014年6月17日,5,很厲APP很好,
1144,1184,佐藤悠季,2014年6月30日,1,いみアニソンない,"KKBOX International Limited2014年7月1日オススメタブ内にアニメゲーム専用ページを設けておりますので、ぜひご覧ください。
アニメソングの楽曲ラインナップに関しましては、順次拡充予定でございます。
 お聞きになりたい楽曲が現在提供されていない場合は、その楽曲情報をオンラインサポートまでお送りください。 お客様のご要望にお応え出来ますよう努めさせていただきます。 KKBOXオンラインサポート：http://cs.kkbox.com/jp/"
1145,1185,Kenji Oguro,2014年6月21日,5,使い勝手良くなっ,
1146,1186,Cassie Chan,2014年6月14日,3,自動一直自動停播,
1147,1187,西岡祐太,2014年6月13日,4,めっちゃ良い,
1148,1188,有田敏登,2014年6月30日,4,楽しめる,
1149,1189,まーしーですお,2014年7月2日,5,音楽好きマストアプリジャンル音楽聴け雰囲気検索するできここ新しくいい音楽見つけ,"KKBOX International Limited2014年7月2日ご利用ありがとうございます。「クイック再生」機能で、ムードから楽曲再生可能です。引き続きお楽しみください。
KKBOXオンラインサポート"
1150,1190,将和織田,2014年8月3日,1,インストール新規登録しよ作成押しインターネット接続これ良い思い,KKBOX International Limited2014年8月20日ご利用ありがとうございます。KKBOXはネットを利用したサービスです。Wifiや、電波が良好な環境でのご利用を推奨しております。会員登録や、初回に楽曲を再生される場合は、電波圏内でご利用ください。なお、圏外でご利用の場合は、端末に楽曲をキャッシュ(一時保存)し、オフライン再生でお楽しみいただくことも可能です。ご不明な点がございましたら、KKBOXオンラインサポートまでお問い合わせください。→http://cs.kkbox.com/jp/
1151,1191,K S,2014年5月22日,2,欲しい少ない欲しい少ない高い,"KKBOX International Limited2014年6月26日楽曲ラインナップに関しましては、順次拡充予定でございます。

お聞きになりたい楽曲が現在提供されていない場合は、その楽曲情報をオンラインサポートまでお送りください。
お客様のご要望にお応え出来ますよう努めさせていただきます。

KKBOXオンラインサポート：http://cs.kkbox.com/jp/"
